stage_history_id,opportunity_id,from_stage,to_stage,stage_entered_date,stage_exited_date,days_in_stage,changed_by_user_id,is_regression
SH-12300,OPP-5567,Lead,Opportunity,2017-12-08,2017-12-26,18.0,USR-3054,0
SH-12301,OPP-5567,Qualified Lead,Negotiation,2017-12-26,2018-01-22,27.0,USR-3054,0
SH-12302,OPP-5567,Opportunity,Negotiation,2018-01-22,2018-01-12,16.0,USR-3054,0
SH-12303,OPP-5568,,Qualified Lead,2022-09-21,2022-09-26,5.0,USR-3004,0
SH-12304,OPP-5568,Lead,Opportunity,2022-09-26,2022-10-12,16.0,USR-3004,0
SH-12305,OPP-5568,Qualified Lead,Negotiation,2022-10-12,2022-11-01,20.0,USR-3004,0
SH-12306,OPP-5568,Opportunity,Negotiation,2022-11-01,2022-09-29,18.0,USR-3004,0
SH-12307,OPP-5568,Negotiation,Opportunity,2022-11-24,,,USR-3004,1
SH-12308,OPP-5569,,Qualified Lead,2024-05-11,2024-05-16,5.0,USR-3014,0
SH-12309,OPP-5569,Lead,Opportunity,2024-05-16,2024-05-26,10.0,USR-3014,0
SH-12310,OPP-5569,Qualified Lead,Negotiation,2024-05-26,2024-06-29,34.0,USR-3014,0
SH-12311,OPP-5569,Opportunity,Negotiation,2024-06-29,2024-06-15,7.0,USR-3014,0
SH-12312,OPP-5569,Negotiation,Opportunity,2024-07-11,,,USR-3014,1
SH-12313,OPP-5570,,Qualified Lead,2024-11-11,2024-11-15,4.0,USR-3023,0
SH-12314,OPP-5570,Lead,Opportunity,2024-11-15,2024-11-24,9.0,USR-3023,0
SH-12315,OPP-5570,Qualified Lead,Negotiation,2024-11-24,2024-12-29,35.0,USR-3023,0
SH-12316,OPP-5570,Opportunity,Negotiation,2024-12-29,2024-12-11,16.0,USR-3023,0
SH-12317,OPP-5571,,Qualified Lead,2023-11-09,2023-11-20,11.0,USR-3005,0
SH-12318,OPP-5571,Lead,Opportunity,2023-11-20,2023-11-28,8.0,USR-3005,0
SH-12319,OPP-5571,Qualified Lead,Negotiation,2023-11-28,2023-12-15,17.0,USR-3005,0
SH-12320,OPP-5571,Opportunity,Negotiation,2023-12-15,2023-12-19,8.0,USR-3005,0
SH-12321,OPP-5572,,Qualified Lead,2015-08-09,2015-08-12,3.0,USR-3073,0
SH-12322,OPP-5572,Lead,Opportunity,2015-08-12,2015-08-17,5.0,USR-3073,0
SH-12323,OPP-5572,Qualified Lead,Negotiation,2015-08-17,2015-09-28,42.0,USR-3073,0
SH-12324,OPP-5572,Opportunity,Negotiation,2015-09-28,2015-12-12,30.0,USR-3073,0
SH-12325,OPP-5573,,Qualified Lead,2020-03-17,2020-03-26,9.0,USR-3011,0
SH-12326,OPP-5573,Lead,Opportunity,2020-03-26,2020-04-01,6.0,USR-3011,0
SH-12327,OPP-5573,Qualified Lead,Negotiation,2020-04-01,2020-04-28,27.0,USR-3011,0
SH-12328,OPP-5573,Opportunity,Negotiation,2020-04-28,2020-05-11,14.0,USR-3011,0
SH-12329,OPP-5574,,Qualified Lead,2024-03-19,2024-03-27,8.0,USR-3022,0
SH-12330,OPP-5574,Lead,Opportunity,2024-03-27,2024-04-09,13.0,USR-3022,0
SH-12331,OPP-5574,Qualified Lead,Negotiation,2024-04-09,2024-04-19,10.0,USR-3022,0
SH-12332,OPP-5574,Opportunity,Negotiation,2024-04-19,2024-04-13,19.0,USR-3022,0
SH-12333,OPP-5575,,Qualified Lead,2024-02-19,2024-02-22,3.0,USR-3014,0
SH-12334,OPP-5575,Lead,Opportunity,2024-02-22,2024-03-09,16.0,USR-3014,0
SH-12335,OPP-5575,Qualified Lead,Negotiation,2024-03-09,2024-03-22,13.0,USR-3014,0
SH-12336,OPP-5575,Opportunity,Negotiation,2024-03-22,2024-04-02,10.0,USR-3014,0
SH-12337,OPP-5576,,Qualified Lead,2021-12-19,2021-12-23,4.0,USR-3048,0
SH-12338,OPP-5576,Lead,Opportunity,2021-12-23,2022-01-02,10.0,USR-3048,0
SH-12339,OPP-5576,Qualified Lead,Negotiation,2022-01-02,2022-01-21,19.0,USR-3048,0
SH-12340,OPP-5576,Opportunity,Negotiation,2022-01-21,2022-02-09,10.0,USR-3048,0
SH-12341,OPP-5577,,Qualified Lead,2020-08-19,2020-08-23,4.0,USR-3051,0
SH-12342,OPP-5577,Lead,Opportunity,2020-08-23,2020-09-08,16.0,USR-3051,0
SH-12343,OPP-5577,Qualified Lead,Negotiation,2020-09-08,2020-09-19,11.0,USR-3051,0
SH-12344,OPP-5577,Opportunity,Negotiation,2020-09-19,2020-10-15,9.0,USR-3051,0
SH-12345,OPP-5577,Negotiation,Opportunity,2020-09-30,,,USR-3051,1
SH-12346,OPP-5578,,Qualified Lead,2017-10-16,2017-10-20,4.0,USR-3070,0
SH-12347,OPP-5578,Lead,Opportunity,2017-10-20,2017-10-31,11.0,USR-3070,0
SH-12348,OPP-5578,Qualified Lead,Negotiation,2017-10-31,2017-12-03,33.0,USR-3070,0
SH-12349,OPP-5578,Opportunity,Negotiation,2017-12-03,2017-11-28,12.0,USR-3070,0
SH-12350,OPP-5579,,Qualified Lead,2019-09-22,2019-09-25,3.0,USR-3023,0
SH-12351,OPP-5579,Lead,Opportunity,2019-09-25,2019-10-06,11.0,USR-3023,0
SH-12352,OPP-5579,Qualified Lead,Negotiation,2019-10-06,2019-11-21,46.0,USR-3023,0
SH-12353,OPP-5579,Opportunity,Negotiation,2019-11-21,2019-11-24,43.0,USR-3023,0
SH-12354,OPP-5580,,Qualified Lead,2020-08-11,2020-08-15,4.0,USR-3001,0
SH-12355,OPP-5580,Lead,Opportunity,2020-08-15,2020-08-30,15.0,USR-3001,0
SH-12356,OPP-5580,Qualified Lead,Negotiation,2020-08-30,2020-09-25,26.0,USR-3001,0
SH-12357,OPP-5580,Opportunity,Negotiation,2020-09-25,2020-09-16,10.0,USR-3001,0
SH-12358,OPP-5581,,Qualified Lead,2019-08-16,2019-08-20,4.0,USR-3050,0
SH-12359,OPP-5581,Lead,Opportunity,2019-08-20,2019-09-09,20.0,USR-3050,0
SH-12360,OPP-5581,Qualified Lead,Negotiation,2019-09-09,2019-09-26,17.0,USR-3050,0
SH-12361,OPP-5581,Opportunity,Negotiation,2019-09-26,2019-09-25,17.0,USR-3050,0
SH-12362,OPP-5581,Negotiation,Opportunity,2019-10-15,,,USR-3050,1
SH-12363,OPP-5582,,Qualified Lead,2019-06-26,2019-06-29,3.0,USR-3034,0
SH-12364,OPP-5582,Lead,Opportunity,2019-06-29,2019-07-12,13.0,USR-3034,0
SH-12365,OPP-5582,Qualified Lead,Negotiation,2019-07-12,2019-08-16,35.0,USR-3034,0
SH-12366,OPP-5582,Opportunity,Negotiation,2019-08-16,2019-08-03,26.0,USR-3034,0
SH-12367,OPP-5583,,Qualified Lead,2022-05-17,2022-05-20,3.0,USR-3038,0
SH-12368,OPP-5583,Lead,Opportunity,2022-05-20,2022-05-26,6.0,USR-3038,0
SH-12369,OPP-5583,Qualified Lead,Negotiation,2022-05-26,2022-07-19,54.0,USR-3038,0
SH-12370,OPP-5583,Opportunity,Negotiation,2022-07-19,2022-08-28,12.0,USR-3038,0
SH-12371,OPP-5584,,Qualified Lead,2020-05-09,2020-05-20,11.0,USR-3059,0
SH-12372,OPP-5584,Lead,Opportunity,2020-05-20,2020-06-04,15.0,USR-3059,0
SH-12373,OPP-5584,Qualified Lead,Negotiation,2020-06-04,2020-06-21,17.0,USR-3059,0
SH-12374,OPP-5584,Opportunity,Negotiation,2020-06-21,2020-06-10,28.0,USR-3059,0
SH-12375,OPP-5585,,Qualified Lead,2022-04-24,2022-04-27,3.0,USR-3017,0
SH-12376,OPP-5585,Lead,Opportunity,2022-04-27,2022-05-02,5.0,USR-3017,0
SH-12377,OPP-5585,Qualified Lead,Negotiation,2022-05-02,2022-06-02,31.0,USR-3017,0
SH-12378,OPP-5585,Opportunity,Negotiation,2022-06-02,2022-06-04,46.0,USR-3017,0
SH-12379,OPP-5586,,Qualified Lead,2016-10-19,2016-10-31,12.0,USR-3019,0
SH-12380,OPP-5586,Lead,Opportunity,2016-10-31,2016-11-14,14.0,USR-3019,0
SH-12381,OPP-5586,Qualified Lead,Negotiation,2016-11-14,2016-12-15,31.0,USR-3019,0
SH-12382,OPP-5586,Opportunity,Negotiation,2016-12-15,2016-12-12,12.0,USR-3019,0
SH-12383,OPP-5587,,Qualified Lead,2021-06-02,2021-06-14,12.0,USR-3044,0
SH-12384,OPP-5587,Lead,Opportunity,2021-06-14,2021-06-21,7.0,USR-3044,0
SH-12385,OPP-5587,Qualified Lead,Negotiation,2021-06-21,2021-07-26,35.0,USR-3044,0
SH-12386,OPP-5587,Opportunity,Negotiation,2021-07-26,2021-07-22,16.0,USR-3044,0
SH-12387,OPP-5588,,Qualified Lead,2016-11-28,2016-12-03,5.0,USR-3036,0
SH-12388,OPP-5588,Lead,Opportunity,2016-12-03,2016-12-18,15.0,USR-3036,0
SH-12389,OPP-5588,Qualified Lead,Negotiation,2016-12-18,2016-12-31,13.0,USR-3036,0
SH-12390,OPP-5588,Opportunity,Negotiation,2016-12-31,2017-01-26,27.0,USR-3036,0
SH-12391,OPP-5589,,Qualified Lead,2018-11-12,2018-11-18,6.0,USR-3050,0
SH-12392,OPP-5589,Lead,Opportunity,2018-11-18,2018-11-26,8.0,USR-3050,0
SH-12393,OPP-5589,Qualified Lead,Negotiation,2018-11-26,2018-12-25,29.0,USR-3050,0
SH-12394,OPP-5589,Opportunity,Negotiation,2018-12-25,2018-12-24,25.0,USR-3050,0
SH-12395,OPP-5590,,Qualified Lead,2021-01-11,2021-01-22,11.0,USR-3004,0
SH-12396,OPP-5590,Lead,Opportunity,2021-01-22,2021-01-29,7.0,USR-3004,0
SH-12397,OPP-5590,Qualified Lead,Negotiation,2021-01-29,2021-02-23,25.0,USR-3004,0
SH-12398,OPP-5590,Opportunity,Negotiation,2021-02-23,2021-02-14,20.0,USR-3004,0
SH-12399,OPP-5591,,Qualified Lead,2020-10-22,2020-11-03,12.0,USR-3011,0
SH-12400,OPP-5591,Lead,Opportunity,2020-11-03,2020-11-11,8.0,USR-3011,0
SH-12401,OPP-5591,Qualified Lead,Negotiation,2020-11-11,2020-12-10,29.0,USR-3011,0
SH-12402,OPP-5591,Opportunity,Negotiation,2020-12-10,2020-11-11,27.0,USR-3011,0
SH-12403,OPP-5592,,Qualified Lead,2021-11-22,2021-11-25,3.0,USR-3069,0
SH-12404,OPP-5592,Lead,Opportunity,2021-11-25,2021-12-03,8.0,USR-3069,0
SH-12405,OPP-5592,Qualified Lead,Negotiation,2021-12-03,2021-12-24,21.0,USR-3069,0
SH-12406,OPP-5592,Opportunity,Negotiation,2021-12-24,2022-01-28,15.0,USR-3069,0
SH-12407,OPP-5593,,Qualified Lead,2020-09-09,2020-09-14,5.0,USR-3029,0
SH-12408,OPP-5593,Lead,Opportunity,2020-09-14,2020-09-22,8.0,USR-3029,0
SH-12409,OPP-5593,Qualified Lead,Negotiation,2020-09-22,2020-10-15,23.0,USR-3029,0
SH-12410,OPP-5593,Opportunity,Negotiation,2020-10-15,2020-10-17,21.0,USR-3029,0
SH-12411,OPP-5594,,Qualified Lead,2022-02-16,2022-02-19,3.0,USR-3065,0
SH-12412,OPP-5594,Lead,Opportunity,2022-02-19,2022-03-05,14.0,USR-3065,0
SH-12413,OPP-5594,Qualified Lead,Negotiation,2022-03-05,2022-03-18,13.0,USR-3065,0
SH-12414,OPP-5594,Opportunity,Negotiation,2022-03-18,2022-04-13,7.0,USR-3065,0
SH-12415,OPP-5595,,Qualified Lead,2022-07-09,2022-07-15,6.0,USR-3046,0
SH-12416,OPP-5595,Lead,Opportunity,2022-07-15,2022-07-24,9.0,USR-3046,0
SH-12417,OPP-5595,Qualified Lead,Negotiation,2022-07-24,2022-09-24,62.0,USR-3046,0
SH-12418,OPP-5595,Opportunity,Negotiation,2022-09-24,2022-10-04,8.0,USR-3046,0
SH-12419,OPP-5596,,Qualified Lead,2021-01-01,2021-01-13,12.0,USR-3028,0
SH-12420,OPP-5596,Lead,Opportunity,2021-01-13,2021-01-29,16.0,USR-3028,0
SH-12421,OPP-5596,Qualified Lead,Negotiation,2021-01-29,2021-02-20,22.0,USR-3028,0
SH-12422,OPP-5596,Opportunity,Negotiation,2021-02-20,2021-02-12,11.0,USR-3028,0
SH-12423,OPP-5597,,Qualified Lead,2016-11-26,2016-11-28,2.0,USR-3059,0
SH-12424,OPP-5597,Lead,Opportunity,2016-11-28,2016-12-03,5.0,USR-3059,0
SH-12425,OPP-5597,Qualified Lead,Negotiation,2016-12-03,2017-01-21,49.0,USR-3059,0
SH-12426,OPP-5597,Opportunity,Negotiation,2017-01-21,2017-02-15,42.0,USR-3059,0
SH-12427,OPP-5598,,Qualified Lead,2018-09-15,2018-09-19,4.0,USR-3053,0
SH-12428,OPP-5598,Lead,Opportunity,2018-09-19,2018-10-09,20.0,USR-3053,0
SH-12429,OPP-5598,Qualified Lead,Negotiation,2018-10-09,2018-10-25,16.0,USR-3053,0
SH-12430,OPP-5598,Opportunity,Negotiation,2018-10-25,2018-11-15,20.0,USR-3053,0
SH-12431,OPP-5599,,Qualified Lead,2023-09-09,2023-09-13,4.0,USR-3048,0
SH-12432,OPP-5599,Lead,Opportunity,2023-09-13,2023-09-24,11.0,USR-3048,0
SH-12433,OPP-5599,Qualified Lead,Negotiation,2023-09-24,2023-10-23,29.0,USR-3048,0
SH-12434,OPP-5599,Opportunity,Negotiation,2023-10-23,2023-10-05,21.0,USR-3048,0
SH-12435,OPP-5600,,Qualified Lead,2020-02-11,2020-02-23,12.0,USR-3073,0
SH-12436,OPP-5600,Lead,Opportunity,2020-02-23,2020-03-03,9.0,USR-3073,0
SH-12437,OPP-5600,Qualified Lead,Negotiation,2020-03-03,2020-03-16,13.0,USR-3073,0
SH-12438,OPP-5600,Opportunity,Negotiation,2020-03-16,2020-06-20,47.0,USR-3073,0
SH-12439,OPP-5601,,Qualified Lead,2017-11-18,2017-11-25,7.0,USR-3028,0
SH-12440,OPP-5601,Lead,Opportunity,2017-11-25,2017-12-13,18.0,USR-3028,0
SH-12441,OPP-5601,Qualified Lead,Negotiation,2017-12-13,2018-01-14,32.0,USR-3028,0
SH-12442,OPP-5601,Opportunity,Negotiation,2018-01-14,2018-01-21,21.0,USR-3028,0
SH-12443,OPP-5602,,Qualified Lead,2022-06-05,2022-06-08,3.0,USR-3041,0
SH-12444,OPP-5602,Lead,Opportunity,2022-06-08,2022-06-26,18.0,USR-3041,0
SH-12445,OPP-5602,Qualified Lead,Negotiation,2022-06-26,2022-08-03,38.0,USR-3041,0
SH-12446,OPP-5602,Opportunity,Negotiation,2022-08-03,2022-08-04,11.0,USR-3041,0
SH-12447,OPP-5603,,Qualified Lead,2019-07-09,2019-07-13,4.0,USR-3036,0
SH-12448,OPP-5603,Lead,Opportunity,2019-07-13,2019-08-01,19.0,USR-3036,0
SH-12449,OPP-5603,Qualified Lead,Negotiation,2019-08-01,2019-10-02,62.0,USR-3036,0
SH-12450,OPP-5603,Opportunity,Negotiation,2019-10-02,2019-10-19,46.0,USR-3036,0
SH-12451,OPP-5604,,Qualified Lead,2021-10-19,2021-10-25,6.0,USR-3041,0
SH-12452,OPP-5604,Lead,Opportunity,2021-10-25,2021-10-30,5.0,USR-3041,0
SH-12453,OPP-5604,Qualified Lead,Negotiation,2021-10-30,2021-11-12,13.0,USR-3041,0
SH-12454,OPP-5604,Opportunity,Negotiation,2021-11-12,2021-12-08,14.0,USR-3041,0
SH-12455,OPP-5604,Negotiation,Opportunity,2021-12-01,,,USR-3041,1
SH-12456,OPP-5605,,Qualified Lead,2015-09-13,2015-09-22,9.0,USR-3058,0
SH-12457,OPP-5605,Lead,Opportunity,2015-09-22,2015-10-01,9.0,USR-3058,0
SH-12458,OPP-5605,Qualified Lead,Negotiation,2015-10-01,2015-10-21,20.0,USR-3058,0
SH-12459,OPP-5605,Opportunity,Negotiation,2015-10-21,2015-10-11,13.0,USR-3058,0
SH-12460,OPP-5606,,Qualified Lead,2021-09-19,2021-09-23,4.0,USR-3033,0
SH-12461,OPP-5606,Lead,Opportunity,2021-09-23,2021-10-07,14.0,USR-3033,0
SH-12462,OPP-5606,Qualified Lead,Negotiation,2021-10-07,2021-11-10,34.0,USR-3033,0
SH-12463,OPP-5606,Opportunity,Negotiation,2021-11-10,2021-11-15,27.0,USR-3033,0
SH-12464,OPP-5607,,Qualified Lead,2021-11-22,2021-11-24,2.0,USR-3029,0
SH-12465,OPP-5607,Lead,Opportunity,2021-11-24,2021-12-13,19.0,USR-3029,0
SH-12466,OPP-5607,Qualified Lead,Negotiation,2021-12-13,2022-01-13,31.0,USR-3029,0
SH-12467,OPP-5607,Opportunity,Negotiation,2022-01-13,2022-01-12,13.0,USR-3029,0
SH-12468,OPP-5607,Negotiation,Opportunity,2022-01-31,,,USR-3029,1
SH-12469,OPP-5608,,Qualified Lead,2019-09-12,2019-09-20,8.0,USR-3007,0
SH-12470,OPP-5608,Lead,Opportunity,2019-09-20,2019-10-10,20.0,USR-3007,0
SH-12471,OPP-5608,Qualified Lead,Negotiation,2019-10-10,2019-11-06,27.0,USR-3007,0
SH-12472,OPP-5608,Opportunity,Negotiation,2019-11-06,2019-10-10,20.0,USR-3007,0
SH-12473,OPP-5609,,Qualified Lead,2024-04-12,2024-04-23,11.0,USR-3038,0
SH-12474,OPP-5609,Lead,Opportunity,2024-04-23,2024-05-03,10.0,USR-3038,0
SH-12475,OPP-5609,Qualified Lead,Negotiation,2024-05-03,2024-05-14,11.0,USR-3038,0
SH-12476,OPP-5609,Opportunity,Negotiation,2024-05-14,2024-05-12,28.0,USR-3038,0
SH-12477,OPP-5610,,Qualified Lead,2022-12-08,2022-12-12,4.0,USR-3059,0
SH-12478,OPP-5610,Lead,Opportunity,2022-12-12,2022-12-21,9.0,USR-3059,0
SH-12479,OPP-5610,Qualified Lead,Negotiation,2022-12-21,2023-02-03,44.0,USR-3059,0
SH-12480,OPP-5610,Opportunity,Negotiation,2023-02-03,2023-02-02,29.0,USR-3059,0
SH-12481,OPP-5611,,Qualified Lead,2024-09-08,2024-09-14,6.0,USR-3001,0
SH-12482,OPP-5611,Lead,Opportunity,2024-09-14,2024-09-19,5.0,USR-3001,0
SH-12483,OPP-5611,Qualified Lead,Negotiation,2024-09-19,2024-10-03,14.0,USR-3001,0
SH-12484,OPP-5611,Opportunity,Negotiation,2024-10-03,2024-10-27,19.0,USR-3001,0
SH-12485,OPP-5612,,Qualified Lead,2018-10-26,2018-11-03,8.0,USR-3076,0
SH-12486,OPP-5612,Lead,Opportunity,2018-11-03,2018-11-20,17.0,USR-3076,0
SH-12487,OPP-5612,Qualified Lead,Negotiation,2018-11-20,2019-01-19,60.0,USR-3076,0
SH-12488,OPP-5612,Opportunity,Negotiation,2019-01-19,2019-01-13,40.0,USR-3076,0
SH-12489,OPP-5613,,Qualified Lead,2022-12-26,2023-01-02,7.0,USR-3043,0
SH-12490,OPP-5613,Lead,Opportunity,2023-01-02,2023-01-08,6.0,USR-3043,0
SH-12491,OPP-5613,Qualified Lead,Negotiation,2023-01-08,2023-01-21,13.0,USR-3043,0
SH-12492,OPP-5613,Opportunity,Negotiation,2023-01-21,2023-02-18,17.0,USR-3043,0
SH-12493,OPP-5614,,Qualified Lead,2023-08-26,2023-09-07,12.0,USR-3016,0
SH-12494,OPP-5614,Lead,Opportunity,2023-09-07,2023-09-16,9.0,USR-3016,0
SH-12495,OPP-5614,Qualified Lead,Negotiation,2023-09-16,2023-10-06,20.0,USR-3016,0
SH-12496,OPP-5614,Opportunity,Negotiation,2023-10-06,2023-11-15,28.0,USR-3016,0
SH-12497,OPP-5615,,Qualified Lead,2017-10-11,2017-10-17,6.0,USR-3006,0
SH-12498,OPP-5615,Lead,Opportunity,2017-10-17,2017-10-25,8.0,USR-3006,0
SH-12499,OPP-5615,Qualified Lead,Negotiation,2017-10-25,2017-12-13,49.0,USR-3006,0
SH-12500,OPP-5615,Opportunity,Negotiation,2017-12-13,2017-11-13,8.0,USR-3006,0
SH-12501,OPP-5616,,Qualified Lead,2022-03-07,2022-03-13,6.0,USR-3061,0
SH-12502,OPP-5616,Lead,Opportunity,2022-03-13,2022-03-28,15.0,USR-3061,0
SH-12503,OPP-5616,Qualified Lead,Negotiation,2022-03-28,2022-04-27,30.0,USR-3061,0
SH-12504,OPP-5616,Opportunity,Negotiation,2022-04-27,2022-05-20,26.0,USR-3061,0
SH-12505,OPP-5617,,Lead,2024-12-09,,9.0,USR-3050,0
SH-12506,OPP-5618,,Qualified Lead,2017-03-07,2017-03-13,6.0,USR-3021,0
SH-12507,OPP-5618,Lead,Opportunity,2017-03-13,2017-04-02,20.0,USR-3021,0
SH-12508,OPP-5618,Qualified Lead,Negotiation,2017-04-02,2017-04-13,11.0,USR-3021,0
SH-12509,OPP-5618,Opportunity,Negotiation,2017-04-13,2017-03-30,17.0,USR-3021,0
SH-12510,OPP-5619,,Qualified Lead,2022-07-04,2022-07-12,8.0,USR-3057,0
SH-12511,OPP-5619,Lead,Opportunity,2022-07-12,2022-07-26,14.0,USR-3057,0
SH-12512,OPP-5619,Qualified Lead,Negotiation,2022-07-26,2022-08-24,29.0,USR-3057,0
SH-12513,OPP-5619,Opportunity,Negotiation,2022-08-24,2022-08-02,21.0,USR-3057,0
SH-12514,OPP-5620,,Qualified Lead,2022-03-04,2022-03-13,9.0,USR-3020,0
SH-12515,OPP-5620,Lead,Opportunity,2022-03-13,2022-03-22,9.0,USR-3020,0
SH-12516,OPP-5620,Qualified Lead,Negotiation,2022-03-22,2022-04-19,28.0,USR-3020,0
SH-12517,OPP-5620,Opportunity,Negotiation,2022-04-19,2022-03-22,10.0,USR-3020,0
SH-12518,OPP-5621,,Qualified Lead,2015-11-22,2015-12-03,11.0,USR-3007,0
SH-12519,OPP-5621,Lead,Opportunity,2015-12-03,2015-12-11,8.0,USR-3007,0
SH-12520,OPP-5621,Qualified Lead,Negotiation,2015-12-11,2015-12-31,20.0,USR-3007,0
SH-12521,OPP-5621,Opportunity,Negotiation,2015-12-31,2016-01-04,14.0,USR-3007,0
SH-12522,OPP-5622,,Qualified Lead,2020-05-22,2020-05-29,7.0,USR-3038,0
SH-12523,OPP-5622,Lead,Opportunity,2020-05-29,2020-06-10,12.0,USR-3038,0
SH-12524,OPP-5622,Qualified Lead,Negotiation,2020-06-10,2020-06-26,16.0,USR-3038,0
SH-12525,OPP-5622,Opportunity,Negotiation,2020-06-26,2020-06-07,24.0,USR-3038,0
SH-12526,OPP-5623,,Qualified Lead,2018-03-27,2018-04-01,5.0,USR-3036,0
SH-12527,OPP-5623,Lead,Opportunity,2018-04-01,2018-04-06,5.0,USR-3036,0
SH-12528,OPP-5623,Qualified Lead,Negotiation,2018-04-06,2018-05-25,49.0,USR-3036,0
SH-12529,OPP-5623,Opportunity,Negotiation,2018-05-25,2018-05-24,47.0,USR-3036,0
SH-12530,OPP-5624,,Qualified Lead,2020-08-19,2020-08-30,11.0,USR-3024,0
SH-12531,OPP-5624,Lead,Opportunity,2020-08-30,2020-09-18,19.0,USR-3024,0
SH-12532,OPP-5624,Qualified Lead,Negotiation,2020-09-18,2020-10-30,42.0,USR-3024,0
SH-12533,OPP-5624,Opportunity,Negotiation,2020-10-30,2020-10-06,39.0,USR-3024,0
SH-12534,OPP-5625,,Qualified Lead,2023-06-06,2023-06-11,5.0,USR-3004,0
SH-12535,OPP-5625,Lead,Opportunity,2023-06-11,2023-06-19,8.0,USR-3004,0
SH-12536,OPP-5625,Qualified Lead,Negotiation,2023-06-19,2023-06-30,11.0,USR-3004,0
SH-12537,OPP-5625,Opportunity,Negotiation,2023-06-30,2023-07-07,12.0,USR-3004,0
SH-12538,OPP-5626,,Qualified Lead,2018-12-18,2018-12-20,2.0,USR-3007,0
SH-12539,OPP-5626,Lead,Opportunity,2018-12-20,2019-01-04,15.0,USR-3007,0
SH-12540,OPP-5626,Qualified Lead,Negotiation,2019-01-04,2019-02-05,32.0,USR-3007,0
SH-12541,OPP-5626,Opportunity,Negotiation,2019-02-05,2019-01-09,11.0,USR-3007,0
SH-12542,OPP-5626,Negotiation,Opportunity,2019-02-19,,,USR-3007,1
SH-12543,OPP-5627,,Qualified Lead,2023-07-11,2023-07-19,8.0,USR-3028,0
SH-12544,OPP-5627,Lead,Opportunity,2023-07-19,2023-08-01,13.0,USR-3028,0
SH-12545,OPP-5627,Qualified Lead,Negotiation,2023-08-01,2023-08-21,20.0,USR-3028,0
SH-12546,OPP-5627,Opportunity,Negotiation,2023-08-21,2023-08-28,26.0,USR-3028,0
SH-12547,OPP-5628,,Qualified Lead,2017-08-07,2017-08-12,5.0,USR-3038,0
SH-12548,OPP-5628,Lead,Opportunity,2017-08-12,2017-08-25,13.0,USR-3038,0
SH-12549,OPP-5628,Qualified Lead,Negotiation,2017-08-25,2017-09-12,18.0,USR-3038,0
SH-12550,OPP-5628,Opportunity,Negotiation,2017-09-12,2017-09-27,8.0,USR-3038,0
SH-12551,OPP-5629,,Qualified Lead,2016-12-03,2016-12-10,7.0,USR-3014,0
SH-12552,OPP-5629,Lead,Opportunity,2016-12-10,2016-12-28,18.0,USR-3014,0
SH-12553,OPP-5629,Qualified Lead,Negotiation,2016-12-28,2017-01-18,21.0,USR-3014,0
SH-12554,OPP-5629,Opportunity,Negotiation,2017-01-18,2017-01-17,26.0,USR-3014,0
SH-12555,OPP-5630,,Qualified Lead,2018-12-13,2018-12-16,3.0,USR-3066,0
SH-12556,OPP-5630,Lead,Opportunity,2018-12-16,2019-01-05,20.0,USR-3066,0
SH-12557,OPP-5630,Qualified Lead,Negotiation,2019-01-05,2019-02-07,33.0,USR-3066,0
SH-12558,OPP-5630,Opportunity,Negotiation,2019-02-07,2019-03-01,15.0,USR-3066,0
SH-12559,OPP-5631,,Qualified Lead,2018-06-09,2018-06-20,11.0,USR-3046,0
SH-12560,OPP-5631,Lead,Opportunity,2018-06-20,2018-07-06,16.0,USR-3046,0
SH-12561,OPP-5631,Qualified Lead,Negotiation,2018-07-06,2018-07-17,11.0,USR-3046,0
SH-12562,OPP-5631,Opportunity,Negotiation,2018-07-17,2018-08-08,15.0,USR-3046,0
SH-12563,OPP-5632,,Qualified Lead,2019-05-21,2019-05-27,6.0,USR-3030,0
SH-12564,OPP-5632,Lead,Opportunity,2019-05-27,2019-06-10,14.0,USR-3030,0
SH-12565,OPP-5632,Qualified Lead,Negotiation,2019-06-10,2019-08-04,55.0,USR-3030,0
SH-12566,OPP-5632,Opportunity,Negotiation,2019-08-04,2019-07-28,43.0,USR-3030,0
SH-12567,OPP-5633,,Qualified Lead,2023-10-15,2023-10-19,4.0,USR-3013,0
SH-12568,OPP-5633,Lead,Opportunity,2023-10-19,2023-10-24,5.0,USR-3013,0
SH-12569,OPP-5633,Qualified Lead,Negotiation,2023-10-24,2023-11-21,28.0,USR-3013,0
SH-12570,OPP-5633,Opportunity,Negotiation,2023-11-21,2023-11-29,18.0,USR-3013,0
SH-12571,OPP-5634,,Qualified Lead,2024-11-19,2024-11-26,7.0,USR-3026,0
SH-12572,OPP-5634,Lead,Opportunity,2024-11-26,2024-12-09,13.0,USR-3026,0
SH-12573,OPP-5634,Qualified Lead,Negotiation,2024-12-09,2024-12-31,29.0,USR-3026,0
SH-12574,OPP-5634,Opportunity,Negotiation,2024-12-31,2024-12-31,9.0,USR-3026,0
SH-12575,OPP-5635,,Qualified Lead,2017-01-20,2017-01-30,10.0,USR-3027,0
SH-12576,OPP-5635,Lead,Opportunity,2017-01-30,2017-02-10,11.0,USR-3027,0
SH-12577,OPP-5635,Qualified Lead,Negotiation,2017-02-10,2017-02-24,14.0,USR-3027,0
