opportunity_id,opportunity_name,account_id,primary_contact_id,owner_user_id,division,region,deal_type,lead_source,stage,amount,discount_pct,probability_manual,created_date,expected_close_date,close_date_actual,is_won,lost_reason,is_renewal,fiscal_year,fiscal_quarter,is_open
OPP-5522,Ink Consumer - PulseMedia - Renewal - 2022,ACC-1032,CON-2086,USR-3050,PulseMedia,India,Renewal,Website Form,Closed Won,500000,6.1,45.0,2022-11-10,2022-12-22,2023-01-19,1.0,,1,2022,Q4,0
OPP-5523,Horizon Fashion - TalentEdge - Renewal - 2021,ACC-1172,CON-2128,USR-3017,TalentEdge,India,Renewal,Existing Relationship,Closed Won,217500,10.0,46.0,2021-04-08,2021-05-11,2021-05-16,1.0,,1,2021,Q2,0
OPP-5524,Zenith Financial - PulseMedia - Renewal - 2023,ACC-1129,CON-2337,USR-3057,PulseMedia,North America,Renewal,Outbound Cold Call,Closed Won,500000,12.5,53.0,2023-06-10,2023-07-22,2023-09-07,1.0,,1,2023,Q2,0
OPP-5525,Quartz Cosmetics - CreativeMotion - New Business - 2019,ACC-1068,,USR-3024,CreativeMotion,Asia Pacific,New Business,LinkedIn Outreach,Closed Won,215000,12.3,57.0,2019-11-19,2020-02-13,2019-12-26,1.0,,0,2019,Q4,0
OPP-5526,Titan Apparel - BrandVault - New Business - 2018,ACC-1215,CON-2291,USR-3061,BrandVault,Asia Pacific,New Business,Partner Referral,Closed Won,1200000,13.1,44.0,2018-07-20,2018-09-19,2018-09-06,1.0,,0,2018,Q3,0
OPP-5527,Meridian Sports - TalentEdge - New Business - 2018,ACC-1031,CON-2246,USR-3017,TalentEdge,Asia Pacific,New Business,Conference / Event,Closed Won,228000,18.5,76.0,2018-01-19,2018-04-14,2018-03-01,1.0,,0,2018,Q1,0
OPP-5528,Scout Fashion - BrandVault - New Business - 2022,ACC-1165,CON-2335,USR-3075,BrandVault,Australia,New Business,Inbound Inquiry,Closed Won,207000,13.2,45.0,2022-08-14,2022-10-06,2022-11-20,1.0,,0,2022,Q3,0
OPP-5529,Onyx Entertainment - TalentEdge - Cross-sell - 2021,ACC-1218,CON-2268,USR-3013,TalentEdge,North America,Cross-sell,Partner Referral,Closed Won,74500,6.3,26.0,2021-02-09,2021-03-28,2021-03-01,1.0,,0,2021,Q1,0
OPP-5530,Neon Cosmetics - CreativeMotion - Renewal - 2023,ACC-1107,CON-2177,USR-3032,CreativeMotion,India,Renewal,Referral,Closed Won,334500,26.0,43.0,2023-01-11,2023-03-26,2023-03-09,1.0,,1,2023,Q1,0
OPP-5531,Tau Media - PulseMedia - New Business - 2018,ACC-1144,CON-2424,USR-3044,PulseMedia,India,New Business,Inbound Inquiry,Closed Won,229500,11.4,73.0,2018-10-12,2019-01-06,2018-11-26,1.0,,0,2018,Q4,0
OPP-5532,Alpha Consumer - BrandVault - New Business - 2022,ACC-1082,CON-2284,USR-3061,BrandVault,India,New Business,Website Form,Closed Lost,202500,13.7,74.0,2022-11-14,2022-12-09,2023-03-08,0.0,Timeline mismatch,0,2022,Q4,0
OPP-5533,Axiom Automotive - PulseMedia - Upsell - 2023,ACC-1018,CON-2179,USR-3059,PulseMedia,Asia Pacific,Upsell,LinkedIn Outreach,Closed Won,224000,11.1,23.0,2023-08-06,2023-08-30,2023-09-26,1.0,,0,2023,Q3,0
OPP-5534,Summit Sportswear - BrandVault - Upsell - 2024,ACC-1137,CON-2456,USR-3073,BrandVault,Europe,Upsell,Existing Relationship,Closed Won,797500,6.8,66.0,2024-12-14,2025-01-12,2024-12-31,1.0,,0,2024,Q4,0
OPP-5535,Quill Media - TalentEdge - New Business - 2023,ACC-1146,CON-2391,USR-3007,TalentEdge,India,New Business,Conference / Event,Closed Won,76500,8.9,21.0,2023-06-18,2023-09-11,2023-07-11,1.0,,0,2023,Q2,0
OPP-5536,Quartz Cosmetics - BrandVault - New Business - 2023,ACC-1197,CON-2033,USR-3063,BrandVault,North America,New Business,Website Form,Closed Won,631500,7.7,59.0,2023-03-18,2023-05-03,2023-07-06,1.0,,0,2023,Q1,0
OPP-5537,Prism Media - PulseMedia - Upsell - 2020,ACC-1037,CON-2292,USR-3059,PulseMedia,India,Upsell,Inbound Inquiry,Closed Won,126500,15.7,77.0,2020-08-25,2020-11-06,2020-10-29,1.0,,0,2020,Q3,0
OPP-5538,Xtreme Sports - PulseMedia - Renewal - 2022,ACC-1064,CON-2041,USR-3051,PulseMedia,Europe,Renewal,Conference / Event,Closed Won,99000,15.3,26.0,2022-04-20,2022-06-27,2022-06-05,1.0,,1,2022,Q2,0
OPP-5539,Quad Apparel - TalentEdge - Upsell - 2020,ACC-1050,CON-2329,USR-3007,TalentEdge,Europe,Upsell,Website Form,Closed Lost,63500,18.1,37.0,2020-10-03,2020-11-07,2020-11-30,0.0,No decision made,0,2020,Q4,0
OPP-5540,Lime Cosmetics - CreativeMotion - Renewal - 2022,ACC-1109,CON-2095,USR-3023,CreativeMotion,Asia Pacific,Renewal,Inbound Inquiry,Closed Won,122000,11.3,51.0,2022-12-13,2023-03-11,2023-01-14,1.0,,1,2022,Q4,0
OPP-5541,PeakWear Group - BrandVault - Upsell - 2023,ACC-1154,CON-2507,USR-3078,BrandVault,Australia,Upsell,LinkedIn Outreach,Closed Lost,581000,25.8,28.0,2023-05-16,2023-07-11,2023-09-27,0.0,No decision made,0,2023,Q2,0
OPP-5542,Omega Entertainment - CreativeMotion - Renewal - 2023,ACC-1114,CON-2372,USR-3033,CreativeMotion,Europe,Renewal,Partner Referral,Closed Lost,350000,8.0,37.0,2023-11-28,2024-02-15,2024-01-26,0.0,Internal staffing issue,1,2023,Q4,0
OPP-5543,Cobalt Apparel - TalentEdge - New Business - 2020,ACC-1005,CON-2243,USR-3016,TalentEdge,Europe,New Business,Partner Referral,Closed Won,85000,30.5,66.0,2020-06-10,2020-07-09,2020-07-06,1.0,,0,2020,Q2,0
OPP-5544,Prism Media - PulseMedia - New Business - 2023,ACC-1015,CON-2166,USR-3037,PulseMedia,Europe,New Business,Existing Relationship,Closed Won,106500,20.7,41.0,2023-09-02,2023-11-13,2023-10-22,1.0,,0,2023,Q3,0
OPP-5545,Pact Apparel - PulseMedia - Upsell - 2023,ACC-1190,CON-2462,USR-3051,PulseMedia,Europe,Upsell,Conference / Event,Closed Won,376000,9.4,41.0,2023-06-17,2023-08-30,2023-08-05,1.0,,0,2023,Q2,0
OPP-5546,Sand Consumer - TalentEdge - Cross-sell - 2024,ACC-1173,CON-2085,USR-3004,TalentEdge,Europe,Cross-sell,Inbound Inquiry,Closed Lost,178000,16.1,71.0,2024-07-02,2024-08-24,2024-08-10,0.0,Price too high,0,2024,Q3,0
OPP-5547,Luxe Cosmetics - PulseMedia - New Business - 2023,ACC-1017,CON-2129,USR-3037,PulseMedia,North America,New Business,Existing Relationship,Closed Won,169500,5.7,70.0,2023-11-19,2023-12-18,2024-02-05,1.0,,0,2023,Q4,0
OPP-5548,Torque Athletics - BrandVault - New Business - 2022,ACC-1140,CON-2373,USR-3065,BrandVault,North America,New Business,Website Form,Closed Lost,301500,8.2,48.0,2022-05-07,2022-07-05,2022-08-24,0.0,Chose competitor,0,2022,Q2,0
OPP-5549,Obsidian Apparel - CreativeMotion - Upsell - 2021,ACC-1130,CON-2273,USR-3032,CreativeMotion,North America,Upsell,Inbound Inquiry,Closed Won,196500,11.1,64.0,2021-09-09,2021-11-17,2021-10-22,1.0,,0,2021,Q3,0
OPP-5550,Neon Cosmetics - PulseMedia - New Business - 2024,ACC-1103,,USR-3052,PulseMedia,India,New Business,Conference / Event,Qualified Lead,83000,12.9,20.0,2024-09-01,2024-10-20,,,,0,2024,Q3,1
OPP-5551,Glacier Foods - TalentEdge - Renewal - 2024,ACC-1127,CON-2123,USR-3013,TalentEdge,Europe,Renewal,Outbound Cold Call,Closed Won,55500,5.6,75.0,2024-11-11,2025-02-07,2024-12-09,1.0,,1,2024,Q4,0
OPP-5552,Kestrel Financial - TalentEdge - Renewal - 2018,ACC-1090,,USR-3002,TalentEdge,North America,Renewal,Partner Referral,Closed Won,233500,11.1,72.0,2018-02-13,2018-04-13,2018-03-24,1.0,,1,2018,Q1,0
OPP-5553,Solaris Entertainment - TalentEdge - Renewal - 2018,ACC-1214,CON-2262,USR-3002,TalentEdge,Australia,Renewal,Outbound Cold Call,Closed Won,69500,12.8,20.0,2018-10-17,2018-12-14,2018-11-07,1.0,,1,2018,Q4,0
OPP-5554,Globe Retail - CreativeMotion - Cross-sell - 2015,ACC-1072,CON-2457,USR-3021,CreativeMotion,India,Cross-sell,Conference / Event,Closed Won,183500,10.5,70.0,2015-12-28,2016-03-21,2016-01-23,1.0,,0,2015,Q4,0
OPP-5555,Quiver Retail - BrandVault - New Business - 2020,ACC-1191,CON-2137,USR-3076,BrandVault,Australia,New Business,Referral,Closed Won,1200000,18.6,50.0,2020-12-28,2021-02-12,2021-02-25,1.0,,0,2020,Q4,0
OPP-5556,Kestrel Financial - TalentEdge - New Business - 2020,ACC-1090,,USR-3017,TalentEdge,Europe,New Business,LinkedIn Outreach,Closed Won,42000,31.9,58.0,2020-05-14,2020-06-29,2020-06-10,1.0,,0,2020,Q2,0
OPP-5557,Torque Athletics - PulseMedia - Renewal - 2019,ACC-1140,CON-2373,USR-3052,PulseMedia,Asia Pacific,Renewal,Referral,Closed Won,272000,21.5,75.0,2019-09-20,2019-11-17,2019-11-28,1.0,,1,2019,Q3,0
OPP-5558,Vega Consumer - BrandVault - Renewal - 2019,ACC-1096,CON-2088,USR-3073,BrandVault,Australia,Renewal,Conference / Event,Closed Won,980500,7.0,77.0,2019-08-28,2019-10-09,2019-11-19,1.0,,1,2019,Q3,0
OPP-5559,Quiver Retail - TalentEdge - Cross-sell - 2021,ACC-1079,CON-2115,USR-3002,TalentEdge,Europe,Cross-sell,Website Form,Closed Lost,23000,11.1,28.0,2021-10-02,2021-12-10,2021-11-06,0.0,Timeline mismatch,0,2021,Q4,0
OPP-5560,Quiver Retail - PulseMedia - Upsell - 2016,ACC-1079,CON-2115,USR-3044,PulseMedia,Europe,Upsell,Outbound Cold Call,Closed Won,177000,10.0,24.0,2016-09-12,2016-10-08,2016-10-15,1.0,,0,2016,Q3,0
OPP-5561,Chi Athletics - CreativeMotion - New Business - 2016,ACC-1049,CON-2312,USR-3027,CreativeMotion,Asia Pacific,New Business,Conference / Event,Closed Won,350000,30.5,71.0,2016-02-24,2016-04-29,2016-04-25,1.0,,0,2016,Q1,0
OPP-5562,Quantum Consumer - BrandVault - Renewal - 2018,ACC-1057,CON-2099,USR-3062,BrandVault,India,Renewal,Inbound Inquiry,Closed Won,403000,12.8,57.0,2018-11-10,2018-12-11,2019-01-01,1.0,,1,2018,Q4,0
OPP-5563,Slate Entertainment - BrandVault - Upsell - 2022,ACC-1092,CON-2400,USR-3072,BrandVault,Asia Pacific,Upsell,Website Form,Closed Won,924000,12.8,27.0,2022-05-15,2022-07-13,2022-06-23,1.0,,0,2022,Q2,0
OPP-5564,Amber Holdings - PulseMedia - New Business - 2017,ACC-1152,CON-2037,USR-3041,PulseMedia,Europe,New Business,Referral,Closed Won,124000,5.3,76.0,2017-12-28,2018-03-11,2018-01-29,1.0,,0,2017,Q4,0
OPP-5565,Cobalt Apparel - BrandVault - Renewal - 2024,ACC-1005,CON-2204,USR-3076,BrandVault,North America,Renewal,Inbound Inquiry,Closed Won,436500,23.8,74.0,2024-12-24,2025-01-24,2024-12-31,1.0,,1,2024,Q4,0
OPP-5566,Wave Retail - BrandVault - New Business - 2017,ACC-1162,CON-2280,USR-3066,BrandVault,Australia,New Business,Outbound Cold Call,Closed Won,486000,30.7,61.0,2017-04-26,2017-07-19,2017-06-23,1.0,,0,2017,Q2,0
OPP-5567,Quill Media - PulseMedia - Upsell - 2017,ACC-1091,CON-2156,USR-3054,PulseMedia,Asia Pacific,Upsell,Referral,Closed Lost,90000,14.6,65.0,2017-11-27,2018-01-20,2018-01-12,0.0,No decision made,0,2017,Q4,0
OPP-5568,Valor Apparel - TalentEdge - Renewal - 2022,ACC-1058,CON-2480,USR-3004,TalentEdge,Australia,Renewal,Inbound Inquiry,Closed Won,140500,10.0,62.0,2022-09-21,2022-10-27,2022-09-29,1.0,,1,2022,Q3,0
OPP-5569,Craft Cosmetics - TalentEdge - Upsell - 2024,ACC-1011,CON-2458,USR-3014,TalentEdge,North America,Upsell,Referral,Closed Won,103500,19.5,29.0,2024-05-11,2024-06-24,2024-06-15,1.0,,0,2024,Q2,0
OPP-5570,Niche Cosmetics - CreativeMotion - New Business - 2024,ACC-1085,CON-2479,USR-3023,CreativeMotion,India,New Business,Inbound Inquiry,Closed Won,95500,14.4,68.0,2024-11-11,2024-12-19,2024-12-11,1.0,,0,2024,Q4,0
OPP-5571,Epsilon Retail - TalentEdge - Renewal - 2023,ACC-1007,,USR-3005,TalentEdge,Australia,Renewal,Partner Referral,Closed Won,262500,19.1,36.0,2023-11-09,2024-01-06,2023-12-19,1.0,,1,2023,Q4,0
OPP-5572,Archon Retail - BrandVault - New Business - 2015,ACC-1177,CON-2239,USR-3073,BrandVault,Asia Pacific,New Business,Website Form,Closed Lost,707000,16.5,32.0,2015-08-09,2015-10-23,2015-12-12,0.0,Requirements changed,0,2015,Q3,0
OPP-5573,Citadel Cosmetics - TalentEdge - New Business - 2020,ACC-1084,CON-2331,USR-3011,TalentEdge,Asia Pacific,New Business,Conference / Event,Closed Lost,84000,10.0,24.0,2020-03-17,2020-05-20,2020-05-11,0.0,Internal staffing issue,0,2020,Q1,0
OPP-5574,Upsilon Consumer - CreativeMotion - Renewal - 2024,ACC-1106,CON-2127,USR-3022,CreativeMotion,North America,Renewal,Existing Relationship,Closed Won,119000,4.0,21.0,2024-03-19,2024-04-20,2024-04-13,1.0,,1,2024,Q1,0
OPP-5575,Meridian Sports - TalentEdge - New Business - 2024,ACC-1070,CON-2076,USR-3014,TalentEdge,Australia,New Business,Website Form,Closed Won,64500,10.2,71.0,2024-02-19,2024-04-21,2024-04-02,1.0,,0,2024,Q1,0
OPP-5576,Neon Cosmetics - PulseMedia - Renewal - 2021,ACC-1186,CON-2417,USR-3048,PulseMedia,India,Renewal,Partner Referral,Closed Won,193000,14.0,69.0,2021-12-19,2022-01-23,2022-02-09,1.0,,1,2021,Q4,0
OPP-5577,Haven Consumer - PulseMedia - Renewal - 2020,ACC-1059,CON-2379,USR-3051,PulseMedia,India,Renewal,Conference / Event,Closed Won,221500,19.5,58.0,2020-08-19,2020-10-30,2020-10-15,1.0,,1,2020,Q3,0
OPP-5578,Neon Cosmetics - BrandVault - Renewal - 2017,ACC-1186,CON-2511,USR-3070,BrandVault,India,Renewal,Existing Relationship,Closed Won,412000,17.4,70.0,2017-10-16,2018-01-09,2017-11-28,1.0,,1,2017,Q4,0
OPP-5579,Jupiter Automotive - CreativeMotion - New Business - 2019,ACC-1151,CON-2138,USR-3023,CreativeMotion,Europe,New Business,Referral,Closed Lost,118000,12.5,52.0,2019-09-22,2019-12-19,2019-11-24,0.0,Budget cut / cancelled,0,2019,Q3,0
OPP-5580,Lambda Fashion - TalentEdge - Upsell - 2020,ACC-1053,CON-2461,USR-3001,TalentEdge,India,Upsell,Existing Relationship,Closed Won,57000,12.3,58.0,2020-08-11,2020-10-24,2020-09-16,1.0,,0,2020,Q3,0
OPP-5581,Xi Entertainment - PulseMedia - Upsell - 2019,ACC-1102,CON-2258,USR-3050,PulseMedia,Australia,Upsell,Outbound Cold Call,Closed Won,368000,20.0,25.0,2019-08-16,2019-11-04,2019-09-25,1.0,,0,2019,Q3,0
OPP-5582,Eta Fashion - CreativeMotion - New Business - 2019,ACC-1020,CON-2414,USR-3034,CreativeMotion,Europe,New Business,Partner Referral,Closed Won,80500,17.0,36.0,2019-06-26,2019-09-18,2019-08-03,1.0,,0,2019,Q2,0
OPP-5583,Falcon Apparel - PulseMedia - Renewal - 2022,ACC-1022,CON-2500,USR-3038,PulseMedia,India,Renewal,Referral,Closed Lost,183500,25.0,70.0,2022-05-17,2022-08-01,2022-08-28,0.0,Internal staffing issue,1,2022,Q2,0
OPP-5584,Cascade Beauty - PulseMedia - New Business - 2020,ACC-1158,CON-2492,USR-3059,PulseMedia,Australia,New Business,Existing Relationship,Closed Won,104000,16.8,39.0,2020-05-09,2020-07-13,2020-06-10,1.0,,0,2020,Q2,0
OPP-5585,Amber Holdings - TalentEdge - Renewal - 2022,ACC-1112,CON-2261,USR-3017,TalentEdge,Asia Pacific,Renewal,Inbound Inquiry,Closed Lost,96000,9.0,70.0,2022-04-24,2022-06-27,2022-06-04,0.0,No decision made,1,2022,Q2,0
OPP-5586,Solaris Entertainment - CreativeMotion - New Business - 2016,ACC-1214,CON-2161,USR-3019,CreativeMotion,Europe,New Business,Outbound Cold Call,Closed Won,266500,21.1,51.0,2016-10-19,2016-12-13,2016-12-12,1.0,,0,2016,Q4,0
OPP-5587,Oak Sports - PulseMedia - New Business - 2021,ACC-1078,CON-2035,USR-3044,PulseMedia,Europe,New Business,Inbound Inquiry,Closed Won,130500,18.4,36.0,2021-06-02,2021-06-28,2021-07-22,1.0,,0,2021,Q2,0
OPP-5588,Teal Fashion - PulseMedia - Renewal - 2016,ACC-1076,CON-2060,USR-3036,PulseMedia,Europe,Renewal,Existing Relationship,Closed Won,189500,22.0,79.0,2016-11-28,2017-02-03,2017-01-26,1.0,,1,2016,Q4,0
OPP-5589,Upsilon Consumer - PulseMedia - Renewal - 2018,ACC-1083,CON-2144,USR-3050,PulseMedia,India,Renewal,Existing Relationship,Closed Won,410500,17.2,49.0,2018-11-12,2019-01-21,2018-12-24,1.0,,1,2018,Q4,0
OPP-5590,Wave Retail - TalentEdge - New Business - 2021,ACC-1162,CON-2280,USR-3004,TalentEdge,Asia Pacific,New Business,Referral,Closed Won,209500,11.4,56.0,2021-01-11,2021-03-10,2021-02-14,1.0,,0,2021,Q1,0
OPP-5591,Eta Fashion - TalentEdge - Renewal - 2020,ACC-1210,CON-2078,USR-3011,TalentEdge,Australia,Renewal,Referral,Closed Won,93500,23.1,73.0,2020-10-22,2020-11-16,2020-11-11,1.0,,1,2020,Q4,0
OPP-5592,Omega Entertainment - BrandVault - New Business - 2021,ACC-1184,CON-2355,USR-3069,BrandVault,India,New Business,Outbound Cold Call,Closed Won,375500,16.4,43.0,2021-11-22,2021-12-29,2022-01-28,1.0,,0,2021,Q4,0
OPP-5593,Petal Fashion - CreativeMotion - Renewal - 2020,ACC-1155,CON-2410,USR-3029,CreativeMotion,Europe,Renewal,Inbound Inquiry,Closed Won,331000,6.1,70.0,2020-09-09,2020-11-25,2020-10-17,1.0,,1,2020,Q3,0
OPP-5594,Zeta Sports - BrandVault - Renewal - 2022,ACC-1170,CON-2053,USR-3065,BrandVault,North America,Renewal,Referral,Closed Won,478000,12.5,68.0,2022-02-16,2022-04-12,2022-04-13,1.0,,1,2022,Q1,0
OPP-5595,Wraith Athletics - PulseMedia - New Business - 2022,ACC-1086,CON-2265,USR-3046,PulseMedia,Europe,New Business,Partner Referral,Closed Lost,230500,11.7,36.0,2022-07-09,2022-09-10,2022-10-04,0.0,Scope too complex,0,2022,Q3,0
OPP-5596,Nest Retail - CreativeMotion - Renewal - 2021,ACC-1097,CON-2499,USR-3028,CreativeMotion,India,Renewal,Website Form,Closed Won,137500,11.0,33.0,2021-01-01,2021-02-23,2021-02-12,1.0,,1,2021,Q1,0
OPP-5597,Wraith Athletics - PulseMedia - Cross-sell - 2016,ACC-1120,CON-2427,USR-3059,PulseMedia,Australia,Cross-sell,Existing Relationship,Closed Lost,163500,22.7,77.0,2016-11-26,2016-12-22,2017-02-15,0.0,Timeline mismatch,0,2016,Q4,0
OPP-5598,Wraith Athletics - PulseMedia - Renewal - 2018,ACC-1028,CON-2252,USR-3053,PulseMedia,India,Renewal,Referral,Closed Won,500000,7.1,77.0,2018-09-15,2018-10-11,2018-11-15,1.0,,1,2018,Q3,0
OPP-5599,Quantum Consumer - PulseMedia - Renewal - 2023,ACC-1116,CON-2358,USR-3048,PulseMedia,Asia Pacific,Renewal,Outbound Cold Call,Closed Won,61000,10.7,30.0,2023-09-09,2023-11-01,2023-10-05,1.0,,1,2023,Q3,0
OPP-5600,Dusk Entertainment - BrandVault - Renewal - 2020,ACC-1128,CON-2349,USR-3073,BrandVault,Asia Pacific,Renewal,LinkedIn Outreach,Closed Lost,156000,5.7,73.0,2020-02-11,2020-03-14,2020-06-20,0.0,Timeline mismatch,1,2020,Q1,0
OPP-5601,Cascade Beauty - CreativeMotion - Renewal - 2017,ACC-1158,CON-2194,USR-3028,CreativeMotion,Europe,Renewal,LinkedIn Outreach,Closed Won,110500,16.9,49.0,2017-11-18,2018-02-16,2018-01-21,1.0,,1,2017,Q4,0
OPP-5602,Slate Entertainment - PulseMedia - Cross-sell - 2022,ACC-1092,CON-2400,USR-3041,PulseMedia,Asia Pacific,Cross-sell,Outbound Cold Call,Closed Lost,183000,3.8,34.0,2022-06-05,2022-07-19,2022-08-04,0.0,Chose competitor,0,2022,Q2,0
OPP-5603,Kappa Consumer - PulseMedia - New Business - 2019,ACC-1113,CON-2512,USR-3036,PulseMedia,India,New Business,Partner Referral,Closed Lost,181500,10.9,63.0,2019-07-09,2019-08-30,2019-10-19,0.0,Chose competitor,0,2019,Q3,0
OPP-5604,Niche Cosmetics - PulseMedia - Renewal - 2021,ACC-1074,CON-2288,USR-3041,PulseMedia,Europe,Renewal,Website Form,Closed Won,191500,20.8,42.0,2021-10-19,2021-12-05,2021-12-08,1.0,,1,2021,Q4,0
OPP-5605,Meridian Sports - PulseMedia - Renewal - 2015,ACC-1031,CON-2246,USR-3058,PulseMedia,North America,Renewal,Inbound Inquiry,Closed Won,365000,12.4,65.0,2015-09-13,2015-11-16,2015-10-11,1.0,,1,2015,Q3,0
OPP-5606,Cascade Beauty - CreativeMotion - Renewal - 2021,ACC-1098,CON-2214,USR-3033,CreativeMotion,North America,Renewal,LinkedIn Outreach,Closed Won,110000,11.3,61.0,2021-09-19,2021-10-31,2021-11-15,1.0,,1,2021,Q3,0
OPP-5607,Wraith Athletics - CreativeMotion - Upsell - 2021,ACC-1028,CON-2252,USR-3029,CreativeMotion,Europe,Upsell,Conference / Event,Closed Won,148000,5.9,41.0,2021-11-22,2022-02-06,2022-01-12,1.0,,0,2021,Q4,0
OPP-5608,Muse Entertainment - TalentEdge - New Business - 2019,ACC-1124,CON-2451,USR-3007,TalentEdge,Asia Pacific,New Business,Outbound Cold Call,Closed Won,37000,12.0,28.0,2019-09-12,2019-10-09,2019-10-10,1.0,,0,2019,Q3,0
OPP-5609,Luminos Beauty - PulseMedia - Upsell - 2024,ACC-1199,CON-2298,USR-3038,PulseMedia,India,Upsell,Conference / Event,Closed Won,123500,18.0,23.0,2024-04-12,2024-05-11,2024-05-12,1.0,,0,2024,Q2,0
OPP-5610,Petal Fashion - PulseMedia - Upsell - 2022,ACC-1042,CON-2097,USR-3059,PulseMedia,India,Upsell,Website Form,Closed Lost,359500,5.9,51.0,2022-12-08,2023-02-22,2023-02-02,0.0,Internal staffing issue,0,2022,Q4,0
OPP-5611,Zeta Sports - TalentEdge - Upsell - 2024,ACC-1170,CON-2053,USR-3001,TalentEdge,North America,Upsell,Inbound Inquiry,Closed Won,95000,15.4,51.0,2024-09-08,2024-10-17,2024-10-27,1.0,,0,2024,Q3,0
OPP-5612,Blaze Sportswear - BrandVault - New Business - 2018,ACC-1046,,USR-3076,BrandVault,India,New Business,Existing Relationship,Closed Lost,487500,14.0,46.0,2018-10-26,2019-01-20,2019-01-13,0.0,Scope too complex,0,2018,Q4,0
OPP-5613,Xcel Cosmetics - PulseMedia - New Business - 2022,ACC-1207,CON-2432,USR-3043,PulseMedia,North America,New Business,Outbound Cold Call,Closed Won,276000,11.4,68.0,2022-12-26,2023-02-05,2023-02-18,1.0,,0,2022,Q4,0
OPP-5614,Oasis Sports - TalentEdge - Upsell - 2023,ACC-1149,CON-2445,USR-3016,TalentEdge,North America,Upsell,Website Form,Closed Lost,147000,8.5,58.0,2023-08-26,2023-10-25,2023-11-15,0.0,Internal staffing issue,0,2023,Q3,0
OPP-5615,Magnet Athletics - TalentEdge - Renewal - 2017,ACC-1179,CON-2248,USR-3006,TalentEdge,India,Renewal,Referral,Closed Lost,158500,10.7,33.0,2017-10-11,2018-01-07,2017-11-13,0.0,Chose competitor,1,2017,Q4,0
OPP-5616,Obsidian Apparel - BrandVault - New Business - 2022,ACC-1130,CON-2273,USR-3061,BrandVault,Europe,New Business,Existing Relationship,Closed Won,1118500,12.9,51.0,2022-03-07,2022-04-23,2022-05-20,1.0,,0,2022,Q1,0
OPP-5617,Luminos Beauty - PulseMedia - Renewal - 2024,ACC-1199,CON-2298,USR-3050,PulseMedia,Australia,Renewal,Conference / Event,Lead,130000,25.4,32.0,2024-12-09,2025-01-07,,,,1,2024,Q4,1
OPP-5618,Petal Fashion - CreativeMotion - New Business - 2017,ACC-1024,CON-2186,USR-3021,CreativeMotion,North America,New Business,Website Form,Closed Won,113500,8.8,48.0,2017-03-07,2017-05-27,2017-03-30,1.0,,0,2017,Q1,0
OPP-5619,Lynx Retail - PulseMedia - New Business - 2022,ACC-1002,CON-2428,USR-3057,PulseMedia,Australia,New Business,LinkedIn Outreach,Closed Won,95000,12.8,20.0,2022-07-04,2022-08-11,2022-08-02,1.0,,0,2022,Q3,0
OPP-5620,Lumen Fashion - CreativeMotion - New Business - 2022,ACC-1176,CON-2171,USR-3020,CreativeMotion,Asia Pacific,New Business,Inbound Inquiry,Closed Won,126500,15.4,59.0,2022-03-04,2022-05-29,2022-03-22,1.0,,0,2022,Q1,0
OPP-5621,Xara Sportswear - TalentEdge - Renewal - 2015,ACC-1208,CON-2504,USR-3007,TalentEdge,Asia Pacific,Renewal,Website Form,Closed Won,109500,6.0,57.0,2015-11-22,2016-01-23,2016-01-04,1.0,,1,2015,Q4,0
OPP-5622,Niche Cosmetics - PulseMedia - New Business - 2020,ACC-1150,CON-2387,USR-3038,PulseMedia,North America,New Business,Inbound Inquiry,Closed Won,123500,8.2,78.0,2020-05-22,2020-07-13,2020-06-07,1.0,,0,2020,Q2,0
OPP-5623,Scout Fashion - PulseMedia - New Business - 2018,ACC-1165,CON-2430,USR-3036,PulseMedia,Asia Pacific,New Business,Referral,Closed Lost,259500,10.5,64.0,2018-03-27,2018-05-01,2018-05-24,0.0,Price too high,0,2018,Q1,0
OPP-5624,Horizon Fashion - CreativeMotion - Renewal - 2020,ACC-1025,CON-2178,USR-3024,CreativeMotion,Australia,Renewal,Conference / Event,Closed Lost,103500,5.6,24.0,2020-08-19,2020-09-23,2020-10-06,0.0,Budget cut / cancelled,1,2020,Q3,0
OPP-5625,Neon Cosmetics - TalentEdge - New Business - 2023,ACC-1186,CON-2048,USR-3004,TalentEdge,Asia Pacific,New Business,Partner Referral,Closed Won,214500,8.5,42.0,2023-06-06,2023-08-19,2023-07-07,1.0,,0,2023,Q2,0
