activity_id,opportunity_id,user_id,activity_type,subject,activity_date,duration_minutes,outcome,is_outbound,days_since_deal_created
ACT-18049,OPP-5464,USR-3028,Video Meeting,Video Meeting re: Bastion Sportswear - CreativeMotion - Cr,2018-11-25,60.0,Neutral - Information shared,0,13
ACT-18050,OPP-5464,USR-3028,Phone Call,Phone Call re: Bastion Sportswear - CreativeMotion - Cr,2018-11-27,90.0,Neutral - Information shared,0,15
ACT-18051,OPP-5464,USR-3028,Phone Call,Phone Call re: Bastion Sportswear - CreativeMotion - Cr,2018-11-30,90.0,Positive - Follow up scheduled,1,18
ACT-18052,OPP-5464,USR-3028,Email,Email re: Bastion Sportswear - CreativeMotion - Cr,2018-12-04,,Positive - Follow up scheduled,1,22
ACT-18053,OPP-5464,USR-3028,Email,Email re: Bastion Sportswear - CreativeMotion - Cr,2018-12-08,,Positive - Follow up scheduled,0,26
ACT-18054,OPP-5464,USR-3028,In-Person Meeting,In-Person Meeting re: Bastion Sportswear - CreativeMotion - Cr,2018-12-08,90.0,Positive - Client interested,1,26
ACT-18055,OPP-5464,USR-3028,Email,Email re: Bastion Sportswear - CreativeMotion - Cr,2018-12-08,,Negative - Client hesitant,1,26
ACT-18056,OPP-5464,USR-3028,Demo,Demo re: Bastion Sportswear - CreativeMotion - Cr,2018-12-08,,Positive - Client interested,0,26
ACT-18057,OPP-5464,USR-3028,Email,Email re: Bastion Sportswear - CreativeMotion - Cr,2018-12-08,,Positive - Moving to next stage,1,26
ACT-18058,OPP-5465,USR-3053,Email,Email re: Wraith Athletics - PulseMedia - New Busi,2015-04-05,,Positive - Follow up scheduled,0,13
ACT-18059,OPP-5465,USR-3053,Video Meeting,Video Meeting re: Wraith Athletics - PulseMedia - New Busi,2015-04-09,45.0,Neutral - Information shared,0,17
ACT-18060,OPP-5465,USR-3053,Phone Call,Phone Call re: Wraith Athletics - PulseMedia - New Busi,2015-04-14,15.0,Positive - Follow up scheduled,1,22
ACT-18061,OPP-5465,USR-3053,Email,Email re: Wraith Athletics - PulseMedia - New Busi,2015-04-25,,Negative - Client hesitant,0,33
ACT-18062,OPP-5465,USR-3053,Phone Call,Phone Call re: Wraith Athletics - PulseMedia - New Busi,2015-04-25,60.0,Neutral - Information shared,1,33
ACT-18063,OPP-5465,USR-3053,Email,Email re: Wraith Athletics - PulseMedia - New Busi,2015-04-25,,Positive - Follow up scheduled,0,33
ACT-18064,OPP-5465,USR-3053,Phone Call,Phone Call re: Wraith Athletics - PulseMedia - New Busi,2015-04-25,30.0,Positive - Follow up scheduled,1,33
ACT-18065,OPP-5465,USR-3053,In-Person Meeting,In-Person Meeting re: Wraith Athletics - PulseMedia - New Busi,2015-04-25,60.0,Positive - Client interested,0,33
ACT-18066,OPP-5465,USR-3053,Phone Call,Phone Call re: Wraith Athletics - PulseMedia - New Busi,2015-04-25,90.0,Positive - Follow up scheduled,0,33
ACT-18067,OPP-5466,USR-3014,Phone Call,Phone Call re: Epoch Cosmetics - TalentEdge - New Busin,2022-10-30,15.0,Positive - Follow up scheduled,0,8
ACT-18068,OPP-5466,USR-3014,Email,Email re: Epoch Cosmetics - TalentEdge - New Busin,2022-11-05,,Positive - Follow up scheduled,0,14
ACT-18069,OPP-5466,USR-3014,Phone Call,Phone Call re: Epoch Cosmetics - TalentEdge - New Busin,2022-11-17,60.0,Positive - Follow up scheduled,0,26
ACT-18070,OPP-5466,USR-3014,In-Person Meeting,In-Person Meeting re: Epoch Cosmetics - TalentEdge - New Busin,2022-11-18,30.0,Positive - Follow up scheduled,1,27
ACT-18071,OPP-5466,USR-3014,Email,Email re: Epoch Cosmetics - TalentEdge - New Busin,2022-11-24,,Positive - Client interested,1,33
ACT-18072,OPP-5466,USR-3014,Email,Email re: Epoch Cosmetics - TalentEdge - New Busin,2022-11-24,,Positive - Client interested,1,33
ACT-18073,OPP-5466,USR-3014,Email,Email re: Epoch Cosmetics - TalentEdge - New Busin,2022-11-24,,Positive - Client interested,1,33
ACT-18074,OPP-5466,USR-3014,Phone Call,Phone Call re: Epoch Cosmetics - TalentEdge - New Busin,2022-11-24,,Positive - Follow up scheduled,1,33
ACT-18075,OPP-5466,USR-3014,Email,Email re: Epoch Cosmetics - TalentEdge - New Busin,2022-11-24,,Positive - Client interested,0,33
ACT-18076,OPP-5467,USR-3043,Video Meeting,Video Meeting re: Wraith Athletics - PulseMedia - Renewal ,2018-06-15,90.0,Positive - Follow up scheduled,1,14
ACT-18077,OPP-5467,USR-3043,Demo,Demo re: Wraith Athletics - PulseMedia - Renewal ,2018-06-24,30.0,Neutral - Information shared,1,23
ACT-18078,OPP-5467,USR-3043,Phone Call,Phone Call re: Wraith Athletics - PulseMedia - Renewal ,2018-07-05,90.0,Neutral - Information shared,0,34
ACT-18079,OPP-5467,USR-3043,Proposal Sent,Proposal Sent re: Wraith Athletics - PulseMedia - Renewal ,2018-07-11,60.0,Positive - Follow up scheduled,0,40
ACT-18080,OPP-5467,USR-3043,Phone Call,Phone Call re: Wraith Athletics - PulseMedia - Renewal ,2018-07-16,15.0,Positive - Follow up scheduled,1,45
ACT-18081,OPP-5467,USR-3043,Email,Email re: Wraith Athletics - PulseMedia - Renewal ,2018-07-17,,Positive - Follow up scheduled,1,46
ACT-18082,OPP-5467,USR-3043,In-Person Meeting,In-Person Meeting re: Wraith Athletics - PulseMedia - Renewal ,2018-07-17,60.0,Positive - Follow up scheduled,0,46
ACT-18083,OPP-5467,USR-3043,Email,Email re: Wraith Athletics - PulseMedia - Renewal ,2018-07-17,,,1,46
ACT-18084,OPP-5467,USR-3043,Video Meeting,Video Meeting re: Wraith Athletics - PulseMedia - Renewal ,2018-07-17,60.0,Positive - Follow up scheduled,1,46
ACT-18085,OPP-5467,USR-3043,Phone Call,Phone Call re: Wraith Athletics - PulseMedia - Renewal ,2018-07-17,45.0,Positive - Follow up scheduled,0,46
ACT-18086,OPP-5468,USR-3076,Video Meeting,Video Meeting re: Rho Fashion - BrandVault - New Business ,2023-06-08,60.0,Positive - Follow up scheduled,1,2
ACT-18087,OPP-5468,USR-3076,Email,Email re: Rho Fashion - BrandVault - New Business ,2023-06-16,,Positive - Client interested,0,10
ACT-18088,OPP-5468,USR-3076,Video Meeting,Video Meeting re: Rho Fashion - BrandVault - New Business ,2023-06-18,,Positive - Follow up scheduled,1,12
ACT-18089,OPP-5468,USR-3076,Email,Email re: Rho Fashion - BrandVault - New Business ,2023-06-28,,Positive - Follow up scheduled,1,22
ACT-18090,OPP-5468,USR-3076,Demo,Demo re: Rho Fashion - BrandVault - New Business ,2023-07-09,45.0,Negative - Client hesitant,1,33
ACT-18091,OPP-5468,USR-3076,Proposal Sent,Proposal Sent re: Rho Fashion - BrandVault - New Business ,2023-07-20,30.0,Positive - Client interested,1,44
ACT-18092,OPP-5468,USR-3076,In-Person Meeting,In-Person Meeting re: Rho Fashion - BrandVault - New Business ,2023-07-24,30.0,Neutral - Information shared,1,48
ACT-18093,OPP-5468,USR-3076,Phone Call,Phone Call re: Rho Fashion - BrandVault - New Business ,2023-07-30,60.0,Neutral - Information shared,1,54
ACT-18094,OPP-5469,USR-3009,Email,Email re: Sand Consumer - TalentEdge - Cross-sell ,2019-03-05,,Positive - Client interested,0,12
ACT-18095,OPP-5469,USR-3009,Phone Call,Phone Call re: Sand Consumer - TalentEdge - Cross-sell ,2019-03-15,15.0,Positive - Follow up scheduled,0,22
ACT-18096,OPP-5469,USR-3009,Email,Email re: Sand Consumer - TalentEdge - Cross-sell ,2019-03-15,,Positive - Client interested,0,22
ACT-18097,OPP-5469,USR-3009,Proposal Sent,Proposal Sent re: Sand Consumer - TalentEdge - Cross-sell ,2019-03-15,90.0,Positive - Follow up scheduled,1,22
ACT-18098,OPP-5469,USR-3009,Video Meeting,Video Meeting re: Sand Consumer - TalentEdge - Cross-sell ,2019-03-15,60.0,Positive - Follow up scheduled,1,22
ACT-18099,OPP-5469,USR-3009,Email,Email re: Sand Consumer - TalentEdge - Cross-sell ,2019-03-15,,Positive - Client interested,1,22
ACT-18100,OPP-5469,USR-3009,Video Meeting,Video Meeting re: Sand Consumer - TalentEdge - Cross-sell ,2019-03-15,15.0,Positive - Client interested,0,22
ACT-18101,OPP-5469,USR-3009,Video Meeting,Video Meeting re: Sand Consumer - TalentEdge - Cross-sell ,2019-03-15,15.0,Positive - Follow up scheduled,1,22
ACT-18102,OPP-5469,USR-3009,Demo,Demo re: Sand Consumer - TalentEdge - Cross-sell ,2019-03-15,45.0,Neutral - Information shared,1,22
ACT-18103,OPP-5469,USR-3009,Demo,Demo re: Sand Consumer - TalentEdge - Cross-sell ,2019-03-15,60.0,Neutral - Information shared,0,22
ACT-18104,OPP-5470,USR-3053,Phone Call,Phone Call re: Yoke Fashion - PulseMedia - New Business,2019-11-01,45.0,Neutral - Information shared,1,9
ACT-18105,OPP-5470,USR-3053,Proposal Sent,Proposal Sent re: Yoke Fashion - PulseMedia - New Business,2019-11-03,15.0,Neutral - Information shared,0,11
ACT-18106,OPP-5470,USR-3053,Phone Call,Phone Call re: Yoke Fashion - PulseMedia - New Business,2019-11-13,60.0,Positive - Client interested,1,21
ACT-18107,OPP-5470,USR-3053,Phone Call,Phone Call re: Yoke Fashion - PulseMedia - New Business,2019-11-21,,Neutral - Information shared,0,29
ACT-18108,OPP-5470,USR-3053,Demo,Demo re: Yoke Fashion - PulseMedia - New Business,2019-11-27,30.0,Positive - Follow up scheduled,0,35
ACT-18109,OPP-5470,USR-3053,Email,Email re: Yoke Fashion - PulseMedia - New Business,2019-11-29,,Negative - Client hesitant,1,37
ACT-18110,OPP-5470,USR-3053,In-Person Meeting,In-Person Meeting re: Yoke Fashion - PulseMedia - New Business,2019-11-30,30.0,Neutral - Information shared,1,38
ACT-18111,OPP-5471,USR-3003,Email,Email re: Cascade Beauty - TalentEdge - Upsell - 2,2024-03-05,,Neutral - Information shared,1,2
ACT-18112,OPP-5471,USR-3003,Email,Email re: Cascade Beauty - TalentEdge - Upsell - 2,2024-03-16,,Neutral - Information shared,1,13
ACT-18113,OPP-5471,USR-3003,Email,Email re: Cascade Beauty - TalentEdge - Upsell - 2,2024-03-23,,Positive - Follow up scheduled,1,20
ACT-18114,OPP-5471,USR-3003,Demo,Demo re: Cascade Beauty - TalentEdge - Upsell - 2,2024-04-04,,Positive - Follow up scheduled,1,32
ACT-18115,OPP-5471,USR-3003,Phone Call,Phone Call re: Cascade Beauty - TalentEdge - Upsell - 2,2024-04-16,90.0,Positive - Follow up scheduled,1,44
ACT-18116,OPP-5471,USR-3003,Phone Call,Phone Call re: Cascade Beauty - TalentEdge - Upsell - 2,2024-04-30,45.0,Positive - Client interested,0,58
ACT-18117,OPP-5471,USR-3003,Email,Email re: Cascade Beauty - TalentEdge - Upsell - 2,2024-05-04,,Positive - Follow up scheduled,0,62
ACT-18118,OPP-5471,USR-3003,Phone Call,Phone Call re: Cascade Beauty - TalentEdge - Upsell - 2,2024-05-06,,,0,64
ACT-18119,OPP-5471,USR-3003,Email,Email re: Cascade Beauty - TalentEdge - Upsell - 2,2024-05-07,,Positive - Follow up scheduled,0,65
ACT-18120,OPP-5471,USR-3003,Phone Call,Phone Call re: Cascade Beauty - TalentEdge - Upsell - 2,2024-05-07,60.0,Neutral - Information shared,1,65
ACT-18121,OPP-5472,USR-3017,Phone Call,Phone Call re: Epsilon Retail - TalentEdge - New Busine,2018-03-28,,Positive - Client interested,1,2
ACT-18122,OPP-5472,USR-3017,Phone Call,Phone Call re: Epsilon Retail - TalentEdge - New Busine,2018-04-09,60.0,Positive - Client interested,0,14
ACT-18123,OPP-5472,USR-3017,Email,Email re: Epsilon Retail - TalentEdge - New Busine,2018-04-17,,Positive - Client interested,0,22
ACT-18124,OPP-5472,USR-3017,Email,Email re: Epsilon Retail - TalentEdge - New Busine,2018-04-29,,Positive - Moving to next stage,0,34
ACT-18125,OPP-5472,USR-3017,Phone Call,Phone Call re: Epsilon Retail - TalentEdge - New Busine,2018-05-02,30.0,Positive - Client interested,0,37
ACT-18126,OPP-5472,USR-3017,Video Meeting,Video Meeting re: Epsilon Retail - TalentEdge - New Busine,2018-05-02,,Positive - Follow up scheduled,1,37
ACT-18127,OPP-5473,USR-3000,In-Person Meeting,In-Person Meeting re: Ember Retail - TalentEdge - Cross-sell -,2023-04-26,15.0,Neutral - Information shared,1,6
ACT-18128,OPP-5473,USR-3000,In-Person Meeting,In-Person Meeting re: Ember Retail - TalentEdge - Cross-sell -,2023-05-07,15.0,Positive - Client interested,1,17
ACT-18129,OPP-5473,USR-3000,Email,Email re: Ember Retail - TalentEdge - Cross-sell -,2023-05-10,,Positive - Moving to next stage,1,20
ACT-18130,OPP-5473,USR-3000,Video Meeting,Video Meeting re: Ember Retail - TalentEdge - Cross-sell -,2023-05-10,,Positive - Client interested,1,20
ACT-18131,OPP-5473,USR-3000,Phone Call,Phone Call re: Ember Retail - TalentEdge - Cross-sell -,2023-05-10,90.0,Positive - Client interested,0,20
ACT-18132,OPP-5473,USR-3000,Email,Email re: Ember Retail - TalentEdge - Cross-sell -,2023-05-10,,Positive - Client interested,0,20
ACT-18133,OPP-5473,USR-3000,Phone Call,Phone Call re: Ember Retail - TalentEdge - Cross-sell -,2023-05-10,60.0,Positive - Moving to next stage,1,20
ACT-18134,OPP-5474,USR-3043,Email,Email re: Eta Fashion - PulseMedia - New Business ,2024-03-28,,Positive - Client interested,1,6
ACT-18135,OPP-5474,USR-3043,Phone Call,Phone Call re: Eta Fashion - PulseMedia - New Business ,2024-04-05,45.0,Positive - Follow up scheduled,1,14
ACT-18136,OPP-5474,USR-3043,Video Meeting,Video Meeting re: Eta Fashion - PulseMedia - New Business ,2024-04-08,30.0,Positive - Moving to next stage,1,17
ACT-18137,OPP-5474,USR-3043,Video Meeting,Video Meeting re: Eta Fashion - PulseMedia - New Business ,2024-04-15,60.0,Neutral - Information shared,0,24
ACT-18138,OPP-5474,USR-3043,Proposal Sent,Proposal Sent re: Eta Fashion - PulseMedia - New Business ,2024-04-16,,Positive - Follow up scheduled,0,25
ACT-18139,OPP-5474,USR-3043,In-Person Meeting,In-Person Meeting re: Eta Fashion - PulseMedia - New Business ,2024-04-17,,Positive - Follow up scheduled,1,26
ACT-18140,OPP-5474,USR-3043,Demo,Demo re: Eta Fashion - PulseMedia - New Business ,2024-04-24,30.0,Positive - Follow up scheduled,0,33
ACT-18141,OPP-5474,USR-3043,Email,Email re: Eta Fashion - PulseMedia - New Business ,2024-04-29,,Positive - Client interested,0,38
ACT-18142,OPP-5475,USR-3017,Phone Call,Phone Call re: Zephyr Athletics - TalentEdge - New Busi,2024-05-25,15.0,Neutral - Information shared,1,13
ACT-18143,OPP-5475,USR-3017,Video Meeting,Video Meeting re: Zephyr Athletics - TalentEdge - New Busi,2024-06-01,90.0,Positive - Follow up scheduled,1,20
ACT-18144,OPP-5475,USR-3017,Email,Email re: Zephyr Athletics - TalentEdge - New Busi,2024-06-09,,Positive - Follow up scheduled,0,28
ACT-18145,OPP-5475,USR-3017,Demo,Demo re: Zephyr Athletics - TalentEdge - New Busi,2024-06-10,90.0,Positive - Client interested,1,29
ACT-18146,OPP-5475,USR-3017,Phone Call,Phone Call re: Zephyr Athletics - TalentEdge - New Busi,2024-06-12,30.0,Positive - Follow up scheduled,1,31
ACT-18147,OPP-5475,USR-3017,Email,Email re: Zephyr Athletics - TalentEdge - New Busi,2024-06-12,,Positive - Follow up scheduled,0,31
ACT-18148,OPP-5475,USR-3017,Proposal Sent,Proposal Sent re: Zephyr Athletics - TalentEdge - New Busi,2024-06-12,90.0,Positive - Moving to next stage,1,31
ACT-18149,OPP-5476,USR-3074,Email,Email re: Teal Fashion - BrandVault - Renewal - 20,2015-10-22,,Positive - Follow up scheduled,1,4
ACT-18150,OPP-5476,USR-3074,Proposal Sent,Proposal Sent re: Teal Fashion - BrandVault - Renewal - 20,2015-11-03,30.0,Neutral - Information shared,1,16
ACT-18151,OPP-5476,USR-3074,Phone Call,Phone Call re: Teal Fashion - BrandVault - Renewal - 20,2015-11-07,90.0,Positive - Moving to next stage,1,20
ACT-18152,OPP-5476,USR-3074,Email,Email re: Teal Fashion - BrandVault - Renewal - 20,2015-11-19,,Positive - Client interested,1,32
ACT-18153,OPP-5476,USR-3074,In-Person Meeting,In-Person Meeting re: Teal Fashion - BrandVault - Renewal - 20,2015-11-24,60.0,Positive - Client interested,1,37
ACT-18154,OPP-5476,USR-3074,Proposal Sent,Proposal Sent re: Teal Fashion - BrandVault - Renewal - 20,2015-11-30,60.0,Neutral - Information shared,1,43
ACT-18155,OPP-5476,USR-3074,Phone Call,Phone Call re: Teal Fashion - BrandVault - Renewal - 20,2015-12-09,60.0,Neutral - Information shared,0,52
ACT-18156,OPP-5476,USR-3074,Email,Email re: Teal Fashion - BrandVault - Renewal - 20,2015-12-09,,Positive - Client interested,0,52
ACT-18157,OPP-5476,USR-3074,Email,Email re: Teal Fashion - BrandVault - Renewal - 20,2015-12-09,,Positive - Client interested,1,52
ACT-18158,OPP-5476,USR-3074,Email,Email re: Teal Fashion - BrandVault - Renewal - 20,2015-12-09,,Positive - Client interested,1,52
ACT-18159,OPP-5477,USR-3030,Email,Email re: Kappa Consumer - CreativeMotion - Renewa,2020-09-16,,Positive - Follow up scheduled,1,13
ACT-18160,OPP-5477,USR-3030,Email,Email re: Kappa Consumer - CreativeMotion - Renewa,2020-09-29,,Positive - Client interested,0,26
ACT-18161,OPP-5477,USR-3030,Phone Call,Phone Call re: Kappa Consumer - CreativeMotion - Renewa,2020-10-04,,Neutral - Information shared,0,31
ACT-18162,OPP-5477,USR-3030,Email,Email re: Kappa Consumer - CreativeMotion - Renewa,2020-10-06,,Positive - Moving to next stage,1,33
ACT-18163,OPP-5477,USR-3030,Proposal Sent,Proposal Sent re: Kappa Consumer - CreativeMotion - Renewa,2020-10-06,90.0,Positive - Client interested,0,33
ACT-18164,OPP-5477,USR-3030,Demo,Demo re: Kappa Consumer - CreativeMotion - Renewa,2020-10-06,15.0,Positive - Client interested,1,33
ACT-18165,OPP-5477,USR-3030,In-Person Meeting,In-Person Meeting re: Kappa Consumer - CreativeMotion - Renewa,2020-10-06,,Neutral - Information shared,0,33
ACT-18166,OPP-5478,USR-3009,Demo,Demo re: Scout Fashion - TalentEdge - Renewal - 2,2018-11-19,,Positive - Moving to next stage,1,7
ACT-18167,OPP-5478,USR-3009,Email,Email re: Scout Fashion - TalentEdge - Renewal - 2,2018-11-23,,Neutral - Information shared,0,11
ACT-18168,OPP-5478,USR-3009,Phone Call,Phone Call re: Scout Fashion - TalentEdge - Renewal - 2,2018-11-24,15.0,Positive - Client interested,1,12
ACT-18169,OPP-5479,USR-3004,Email,Email re: Kite Athletics - TalentEdge - New Busine,2022-03-25,,Positive - Follow up scheduled,1,3
ACT-18170,OPP-5479,USR-3004,Phone Call,Phone Call re: Kite Athletics - TalentEdge - New Busine,2022-04-04,90.0,Positive - Follow up scheduled,0,13
ACT-18171,OPP-5479,USR-3004,Phone Call,Phone Call re: Kite Athletics - TalentEdge - New Busine,2022-04-15,,Neutral - Information shared,1,24
ACT-18172,OPP-5479,USR-3004,Phone Call,Phone Call re: Kite Athletics - TalentEdge - New Busine,2022-04-17,60.0,Positive - Client interested,1,26
ACT-18173,OPP-5479,USR-3004,Email,Email re: Kite Athletics - TalentEdge - New Busine,2022-04-17,,Positive - Client interested,1,26
ACT-18174,OPP-5479,USR-3004,Proposal Sent,Proposal Sent re: Kite Athletics - TalentEdge - New Busine,2022-04-17,15.0,Positive - Follow up scheduled,0,26
ACT-18175,OPP-5480,USR-3013,Phone Call,Phone Call re: Titan Apparel - TalentEdge - Renewal - 2,2017-09-29,,Positive - Client interested,1,5
ACT-18176,OPP-5480,USR-3013,Email,Email re: Titan Apparel - TalentEdge - Renewal - 2,2017-10-08,,Positive - Moving to next stage,1,14
ACT-18177,OPP-5480,USR-3013,Phone Call,Phone Call re: Titan Apparel - TalentEdge - Renewal - 2,2017-10-15,,Positive - Follow up scheduled,1,21
ACT-18178,OPP-5480,USR-3013,Demo,Demo re: Titan Apparel - TalentEdge - Renewal - 2,2017-10-18,30.0,Neutral - Information shared,1,24
ACT-18179,OPP-5480,USR-3013,Phone Call,Phone Call re: Titan Apparel - TalentEdge - Renewal - 2,2017-10-22,15.0,Positive - Follow up scheduled,0,28
ACT-18180,OPP-5480,USR-3013,Video Meeting,Video Meeting re: Titan Apparel - TalentEdge - Renewal - 2,2017-11-02,45.0,Positive - Client interested,0,39
ACT-18181,OPP-5480,USR-3013,Phone Call,Phone Call re: Titan Apparel - TalentEdge - Renewal - 2,2017-11-05,,Neutral - Information shared,1,42
ACT-18182,OPP-5480,USR-3013,Video Meeting,Video Meeting re: Titan Apparel - TalentEdge - Renewal - 2,2017-11-05,60.0,Neutral - Information shared,1,42
ACT-18183,OPP-5480,USR-3013,Proposal Sent,Proposal Sent re: Titan Apparel - TalentEdge - Renewal - 2,2017-11-05,60.0,Positive - Moving to next stage,1,42
ACT-18184,OPP-5480,USR-3013,Email,Email re: Titan Apparel - TalentEdge - Renewal - 2,2017-11-05,,Positive - Follow up scheduled,0,42
ACT-18185,OPP-5480,USR-3013,Phone Call,Phone Call re: Titan Apparel - TalentEdge - Renewal - 2,2017-11-05,,Positive - Follow up scheduled,1,42
ACT-18186,OPP-5481,USR-3038,Phone Call,Phone Call re: Halo Sports - PulseMedia - Upsell - 2023,2023-08-03,90.0,Positive - Client interested,0,12
ACT-18187,OPP-5481,USR-3038,In-Person Meeting,In-Person Meeting re: Halo Sports - PulseMedia - Upsell - 2023,2023-08-14,,Neutral - Information shared,1,23
ACT-18188,OPP-5481,USR-3038,Email,Email re: Halo Sports - PulseMedia - Upsell - 2023,2023-08-20,,Positive - Follow up scheduled,1,29
ACT-18189,OPP-5481,USR-3038,Video Meeting,Video Meeting re: Halo Sports - PulseMedia - Upsell - 2023,2023-08-29,30.0,Positive - Client interested,1,38
ACT-18190,OPP-5481,USR-3038,Video Meeting,Video Meeting re: Halo Sports - PulseMedia - Upsell - 2023,2023-08-29,45.0,Neutral - Information shared,1,38
