line_item_id,opportunity_id,product_id,line_item_name,line_item_type,unit_type,unit_price,quantity,gross_amount,discount_applied_pct,net_amount,is_negotiated,created_date
LI-12097,OPP-5600,PRD-9029,Territory Rights Fee,Territory Rights Fee,flat fee,7360.68,1,7360.68,0.8,7301.79,0,2020-02-11
LI-12098,OPP-5601,PRD-9010,Director - Day Rate,Director,per day,6527.93,6,39167.58,24.6,29532.36,1,2017-11-18
LI-12099,OPP-5601,PRD-9014,Video Production Package,Video Production Package,flat fee,71332.4,1,71332.4,8.1,65554.48,1,2017-11-18
LI-12100,OPP-5602,PRD-9022,Content Creation Package,Content Creation Package,flat fee,29781.08,1,29781.08,1.7,29274.8,0,2022-06-05
LI-12101,OPP-5602,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,205.05,107,21940.35,0.4,21852.59,0,2022-06-05
LI-12102,OPP-5602,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,45068.8,1,45068.8,2.4,43987.15,0,2022-06-05
LI-12103,OPP-5602,PRD-9021,Event Marketing,Event Marketing,flat fee,25428.41,1,25428.41,4.8,24207.85,0,2022-06-05
LI-12104,OPP-5602,PRD-9020,Branding & Identity,Branding & Identity,flat fee,28744.18,1,28744.18,4.4,27479.44,0,2022-06-05
LI-12105,OPP-5602,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,12547.91,1,12547.91,3.9,12058.54,0,2022-06-05
LI-12106,OPP-5602,PRD-9018,Social Media Management,Social Media Management,per month,13899.06,1,13899.06,0.2,13871.26,0,2022-06-05
LI-12107,OPP-5602,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,5590.46,1,5590.46,5.2,5299.76,1,2022-06-05
LI-12108,OPP-5603,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,3469.04,2,6938.08,3.2,6716.06,0,2019-07-09
LI-12109,OPP-5603,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,140.0,67,9380.0,0.5,9333.1,0,2019-07-09
LI-12110,OPP-5603,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,28195.43,1,28195.43,12.2,24755.59,1,2019-07-09
LI-12111,OPP-5603,PRD-9018,Social Media Management,Social Media Management,per month,5548.4,5,27742.0,10.5,24829.09,1,2019-07-09
LI-12112,OPP-5603,PRD-9021,Event Marketing,Event Marketing,flat fee,35788.99,1,35788.99,11.6,31637.47,1,2019-07-09
LI-12113,OPP-5603,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,42882.99,1,42882.99,11.5,37951.45,1,2019-07-09
LI-12114,OPP-5603,PRD-9020,Branding & Identity,Branding & Identity,flat fee,9095.4,1,9095.4,0.5,9049.92,0,2019-07-09
LI-12115,OPP-5603,PRD-9022,Content Creation Package,Content Creation Package,flat fee,21476.89,1,21476.89,15.4,18169.45,1,2019-07-09
LI-12116,OPP-5604,PRD-9018,Social Media Management,Social Media Management,per month,11197.9,3,33593.7,27.8,24254.65,1,2021-10-19
LI-12117,OPP-5604,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,44600.48,1,44600.48,15.0,37910.41,1,2021-10-19
LI-12118,OPP-5604,PRD-9021,Event Marketing,Event Marketing,flat fee,19269.53,1,19269.53,11.4,17072.8,1,2021-10-19
LI-12119,OPP-5604,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,122.14,116,14168.24,15.3,12000.5,1,2021-10-19
LI-12120,OPP-5604,PRD-9020,Branding & Identity,Branding & Identity,flat fee,23220.03,1,23220.03,19.1,18785.0,1,2021-10-19
LI-12121,OPP-5604,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,9441.3,6,56647.8,8.5,51832.74,1,2021-10-19
LI-12122,OPP-5605,PRD-9022,Content Creation Package,Content Creation Package,flat fee,56784.15,1,56784.15,9.5,51389.66,1,2015-09-13
LI-12123,OPP-5605,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,17170.09,1,17170.09,10.2,15418.74,1,2015-09-13
LI-12124,OPP-5605,PRD-9020,Branding & Identity,Branding & Identity,flat fee,101291.53,1,101291.53,0.7,100582.49,0,2015-09-13
LI-12125,OPP-5605,PRD-9018,Social Media Management,Social Media Management,per month,14233.62,3,42700.86,9.1,38815.08,1,2015-09-13
LI-12126,OPP-5605,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,559.1,63,35223.3,6.7,32863.34,1,2015-09-13
LI-12127,OPP-5605,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,111829.91,1,111829.91,16.1,93825.29,1,2015-09-13
LI-12128,OPP-5606,PRD-9012,Content Writer - Day Rate,Content Writer,per day,2433.64,8,19469.12,1.5,19177.08,0,2021-09-19
LI-12129,OPP-5606,PRD-9011,Designer - Day Rate,Designer,per day,3768.44,6,22610.64,11.8,19942.58,1,2021-09-19
LI-12130,OPP-5606,PRD-9013,Post-Production Fee,Post-Production Fee,flat fee,20684.08,1,20684.08,3.0,20063.56,0,2021-09-19
LI-12131,OPP-5606,PRD-9014,Video Production Package,Video Production Package,flat fee,47236.17,1,47236.17,2.3,46149.74,0,2021-09-19
LI-12132,OPP-5607,PRD-9010,Director - Day Rate,Director,per day,9446.99,2,18893.98,1.0,18705.04,0,2021-11-22
LI-12133,OPP-5607,PRD-9011,Designer - Day Rate,Designer,per day,2808.95,6,16853.7,4.9,16027.87,0,2021-11-22
LI-12134,OPP-5607,PRD-9012,Content Writer - Day Rate,Content Writer,per day,2953.07,3,8859.21,4.3,8478.26,0,2021-11-22
LI-12135,OPP-5607,PRD-9015,Photography Package,Photography Package,flat fee,35933.22,1,35933.22,3.5,34675.56,0,2021-11-22
LI-12136,OPP-5607,PRD-9014,Video Production Package,Video Production Package,flat fee,39784.93,1,39784.93,2.3,38869.88,0,2021-11-22
LI-12137,OPP-5607,PRD-9013,Post-Production Fee,Post-Production Fee,flat fee,27675.0,1,27675.0,5.5,26152.88,1,2021-11-22
LI-12138,OPP-5608,PRD-9004,Creative Director - Day Rate,Creative Director,per day,1770.3,8,14162.4,8.0,13029.41,1,2019-09-12
LI-12139,OPP-5608,PRD-9007,Usage Rights - Global,Usage Rights,flat fee,12501.44,1,12501.44,13.0,10876.25,1,2019-09-12
LI-12140,OPP-5608,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,5502.33,1,5502.33,17.2,4555.93,1,2019-09-12
LI-12141,OPP-5608,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,1208.46,4,4833.84,18.0,3963.75,1,2019-09-12
LI-12142,OPP-5609,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,105.46,119,12549.74,26.2,9261.71,1,2024-04-12
LI-12143,OPP-5609,PRD-9020,Branding & Identity,Branding & Identity,flat fee,32084.45,1,32084.45,23.6,24512.52,1,2024-04-12
LI-12144,OPP-5609,PRD-9022,Content Creation Package,Content Creation Package,flat fee,28535.58,1,28535.58,18.0,23399.18,1,2024-04-12
LI-12145,OPP-5609,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,50329.74,1,50329.74,13.6,43484.9,1,2024-04-12
LI-12146,OPP-5610,PRD-9022,Content Creation Package,Content Creation Package,flat fee,16125.02,1,16125.02,1.9,15818.64,0,2022-12-08
LI-12147,OPP-5610,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,110002.02,1,110002.02,6.8,102521.88,1,2022-12-08
LI-12148,OPP-5610,PRD-9021,Event Marketing,Event Marketing,flat fee,78375.43,1,78375.43,2.9,76102.54,0,2022-12-08
LI-12149,OPP-5610,PRD-9018,Social Media Management,Social Media Management,per month,16847.34,5,84236.7,4.7,80277.58,0,2022-12-08
LI-12150,OPP-5610,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,280.45,61,17107.45,3.6,16491.58,0,2022-12-08
LI-12151,OPP-5610,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,35213.96,1,35213.96,2.8,34227.97,0,2022-12-08
LI-12152,OPP-5610,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,18439.26,1,18439.26,1.0,18254.87,0,2022-12-08
LI-12153,OPP-5611,PRD-9001,Photographer - Day Rate,Photographer,per day,3647.91,5,18239.55,14.5,15594.82,1,2024-09-08
LI-12154,OPP-5611,PRD-9002,Stylist - Day Rate,Stylist,per day,5781.41,4,23125.64,11.6,20443.07,1,2024-09-08
LI-12155,OPP-5611,PRD-9000,Model - Day Rate,Model,per day,5959.42,9,53634.78,19.4,43229.63,1,2024-09-08
LI-12156,OPP-5612,PRD-9028,Sports Logo License,Sports Logo License,flat fee,487500.0,1,487500.0,13.9,419737.5,1,2018-10-26
LI-12157,OPP-5613,PRD-9021,Event Marketing,Event Marketing,flat fee,20873.19,1,20873.19,10.5,18681.51,1,2022-12-26
LI-12158,OPP-5613,PRD-9022,Content Creation Package,Content Creation Package,flat fee,23126.55,1,23126.55,7.9,21299.55,1,2022-12-26
LI-12159,OPP-5613,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,73446.26,1,73446.26,1.8,72124.23,0,2022-12-26
LI-12160,OPP-5613,PRD-9018,Social Media Management,Social Media Management,per month,30197.64,1,30197.64,15.3,25577.4,1,2022-12-26
LI-12161,OPP-5613,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,105240.72,1,105240.72,11.8,92822.32,1,2022-12-26
LI-12162,OPP-5613,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,281.9,82,23115.8,6.3,21659.5,1,2022-12-26
LI-12163,OPP-5614,PRD-9002,Stylist - Day Rate,Stylist,per day,34908.83,2,69817.66,12.7,60950.82,1,2023-08-26
LI-12164,OPP-5614,PRD-9006,Usage Rights - Digital,Usage Rights,flat fee,32345.87,1,32345.87,12.2,28399.67,1,2023-08-26
LI-12165,OPP-5614,PRD-9008,Production - Location Rental,Production,flat fee,44836.47,1,44836.47,4.8,42684.32,0,2023-08-26
LI-12166,OPP-5615,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,46248.85,1,46248.85,6.1,43427.67,1,2017-10-11
LI-12167,OPP-5615,PRD-9007,Usage Rights - Global,Usage Rights,flat fee,54033.97,1,54033.97,3.8,51980.68,0,2017-10-11
LI-12168,OPP-5615,PRD-9004,Creative Director - Day Rate,Creative Director,per day,9702.86,6,58217.16,0.1,58158.94,0,2017-10-11
LI-12169,OPP-5616,PRD-9025,Royalty Agreement Setup,Royalty Agreement Setup,flat fee,76685.65,1,76685.65,4.1,73541.54,0,2022-03-07
LI-12170,OPP-5616,PRD-9027,Character License - MG,Character License,flat fee,1041814.35,1,1041814.35,1.6,1025145.32,0,2022-03-07
LI-12171,OPP-5617,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,87272.64,1,87272.64,1.2,86225.37,0,2024-12-09
LI-12172,OPP-5617,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,380.14,45,17106.3,29.1,12128.37,1,2024-12-09
LI-12173,OPP-5617,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,5124.22,5,25621.1,20.3,20420.02,1,2024-12-09
LI-12174,OPP-5618,PRD-9014,Video Production Package,Video Production Package,flat fee,58880.05,1,58880.05,3.0,57113.65,0,2017-03-07
LI-12175,OPP-5618,PRD-9011,Designer - Day Rate,Designer,per day,2148.05,8,17184.4,8.0,15809.65,1,2017-03-07
LI-12176,OPP-5618,PRD-9015,Photography Package,Photography Package,flat fee,14064.63,1,14064.63,2.5,13713.01,0,2017-03-07
LI-12177,OPP-5618,PRD-9013,Post-Production Fee,Post-Production Fee,flat fee,12480.03,1,12480.03,13.1,10845.15,1,2017-03-07
LI-12178,OPP-5618,PRD-9010,Director - Day Rate,Director,per day,3630.31,3,10890.93,9.3,9878.07,1,2017-03-07
LI-12179,OPP-5619,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,35671.78,1,35671.78,6.9,33210.43,1,2022-07-04
LI-12180,OPP-5619,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,8436.16,5,42180.8,9.8,38047.08,1,2022-07-04
LI-12181,OPP-5619,PRD-9022,Content Creation Package,Content Creation Package,flat fee,17147.41,1,17147.41,0.2,17113.12,0,2022-07-04
LI-12182,OPP-5620,PRD-9012,Content Writer - Day Rate,Content Writer,per day,965.09,4,3860.36,20.6,3065.13,1,2022-03-04
LI-12183,OPP-5620,PRD-9013,Post-Production Fee,Post-Production Fee,flat fee,28259.5,1,28259.5,11.8,24924.88,1,2022-03-04
LI-12184,OPP-5620,PRD-9014,Video Production Package,Video Production Package,flat fee,72380.18,1,72380.18,17.5,59713.65,1,2022-03-04
LI-12185,OPP-5620,PRD-9015,Photography Package,Photography Package,flat fee,21999.95,1,21999.95,9.9,19821.95,1,2022-03-04
LI-12186,OPP-5621,PRD-9001,Photographer - Day Rate,Photographer,per day,3552.38,5,17761.9,4.9,16891.57,0,2015-11-22
LI-12187,OPP-5621,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,2827.07,7,19789.49,5.5,18701.07,1,2015-11-22
LI-12188,OPP-5621,PRD-9007,Usage Rights - Global,Usage Rights,flat fee,32420.78,1,32420.78,0.3,32323.52,0,2015-11-22
LI-12189,OPP-5621,PRD-9000,Model - Day Rate,Model,per day,6264.04,5,31320.2,0.6,31132.28,0,2015-11-22
LI-12190,OPP-5621,PRD-9008,Production - Location Rental,Production,flat fee,8207.61,1,8207.61,3.6,7912.14,0,2015-11-22
LI-12191,OPP-5622,PRD-9020,Branding & Identity,Branding & Identity,flat fee,45968.55,1,45968.55,11.3,40774.1,1,2020-05-22
LI-12192,OPP-5622,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,38293.13,1,38293.13,5.2,36301.89,1,2020-05-22
LI-12193,OPP-5622,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,9809.58,4,39238.32,5.0,37276.4,0,2020-05-22
LI-12194,OPP-5623,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,9188.47,4,36753.88,12.5,32159.64,1,2018-03-27
LI-12195,OPP-5623,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,185.96,20,3719.2,10.8,3317.53,1,2018-03-27
LI-12196,OPP-5623,PRD-9018,Social Media Management,Social Media Management,per month,17292.43,6,103754.58,0.7,103028.3,0,2018-03-27
LI-12197,OPP-5623,PRD-9021,Event Marketing,Event Marketing,flat fee,75016.66,1,75016.66,14.9,63839.18,1,2018-03-27
LI-12198,OPP-5623,PRD-9020,Branding & Identity,Branding & Identity,flat fee,40255.79,1,40255.79,7.2,37357.37,1,2018-03-27
LI-12199,OPP-5624,PRD-9010,Director - Day Rate,Director,per day,7697.98,2,15395.96,5.4,14564.58,1,2020-08-19
LI-12200,OPP-5624,PRD-9014,Video Production Package,Video Production Package,flat fee,43635.92,1,43635.92,4.3,41759.58,0,2020-08-19
LI-12201,OPP-5624,PRD-9013,Post-Production Fee,Post-Production Fee,flat fee,13818.44,1,13818.44,0.7,13721.71,0,2020-08-19
LI-12202,OPP-5624,PRD-9009,Scriptwriter - Project,Scriptwriter,flat fee,14421.53,1,14421.53,3.2,13960.04,0,2020-08-19
LI-12203,OPP-5624,PRD-9011,Designer - Day Rate,Designer,per day,6050.67,2,12101.34,2.3,11823.01,0,2020-08-19
LI-12204,OPP-5624,PRD-9012,Content Writer - Day Rate,Content Writer,per day,2063.42,2,4126.84,2.7,4015.42,0,2020-08-19
LI-12205,OPP-5625,PRD-9006,Usage Rights - Digital,Usage Rights,flat fee,66236.02,1,66236.02,6.2,62129.39,1,2023-06-06
LI-12206,OPP-5625,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,148263.98,1,148263.98,0.0,148263.98,0,2023-06-06
LI-12207,OPP-5626,PRD-9007,Usage Rights - Global,Usage Rights,flat fee,22114.8,1,22114.8,4.7,21075.4,0,2018-12-18
LI-12208,OPP-5626,PRD-9008,Production - Location Rental,Production,flat fee,872.44,1,872.44,14.4,746.81,1,2018-12-18
LI-12209,OPP-5626,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,742.17,4,2968.68,8.4,2719.31,1,2018-12-18
LI-12210,OPP-5626,PRD-9002,Stylist - Day Rate,Stylist,per day,2105.91,3,6317.73,4.7,6020.8,0,2018-12-18
LI-12211,OPP-5626,PRD-9000,Model - Day Rate,Model,per day,1134.52,7,7941.64,2.7,7727.22,0,2018-12-18
LI-12212,OPP-5626,PRD-9004,Creative Director - Day Rate,Creative Director,per day,1848.09,8,14784.72,7.7,13646.3,1,2018-12-18
LI-12213,OPP-5627,PRD-9013,Post-Production Fee,Post-Production Fee,flat fee,127770.81,1,127770.81,2.6,124448.77,0,2023-07-11
LI-12214,OPP-5627,PRD-9011,Designer - Day Rate,Designer,per day,6263.91,4,25055.64,2.7,24379.14,0,2023-07-11
LI-12215,OPP-5627,PRD-9012,Content Writer - Day Rate,Content Writer,per day,4771.89,1,4771.89,10.9,4251.75,1,2023-07-11
LI-12216,OPP-5627,PRD-9014,Video Production Package,Video Production Package,flat fee,85901.68,1,85901.68,9.5,77741.02,1,2023-07-11
LI-12217,OPP-5628,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,36231.77,1,36231.77,3.2,35072.35,0,2017-08-07
LI-12218,OPP-5628,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,7022.29,1,7022.29,11.4,6221.75,1,2017-08-07
LI-12219,OPP-5628,PRD-9021,Event Marketing,Event Marketing,flat fee,37045.02,1,37045.02,16.2,31043.73,1,2017-08-07
LI-12220,OPP-5628,PRD-9022,Content Creation Package,Content Creation Package,flat fee,24017.01,1,24017.01,5.1,22792.14,1,2017-08-07
LI-12221,OPP-5628,PRD-9020,Branding & Identity,Branding & Identity,flat fee,38183.91,1,38183.91,6.2,35816.51,1,2017-08-07
LI-12222,OPP-5629,PRD-9006,Usage Rights - Digital,Usage Rights,flat fee,2807.1,1,2807.1,4.4,2683.59,0,2016-12-03
LI-12223,OPP-5629,PRD-9002,Stylist - Day Rate,Stylist,per day,710.48,3,2131.44,1.4,2101.6,0,2016-12-03
LI-12224,OPP-5629,PRD-9001,Photographer - Day Rate,Photographer,per day,567.25,2,1134.5,4.4,1084.58,0,2016-12-03
LI-12225,OPP-5629,PRD-9007,Usage Rights - Global,Usage Rights,flat fee,5190.5,1,5190.5,5.0,4930.97,0,2016-12-03
LI-12226,OPP-5629,PRD-9008,Production - Location Rental,Production,flat fee,1241.76,1,1241.76,0.2,1239.28,0,2016-12-03
LI-12227,OPP-5629,PRD-9000,Model - Day Rate,Model,per day,1777.19,9,15994.71,3.9,15370.92,0,2016-12-03
LI-12228,OPP-5630,PRD-9024,Brand License - Minimum Guarantee,Brand License,flat fee,216526.15,1,216526.15,6.6,202235.42,1,2018-12-13
LI-12229,OPP-5630,PRD-9025,Royalty Agreement Setup,Royalty Agreement Setup,flat fee,2276.83,1,2276.83,14.4,1948.97,1,2018-12-13
LI-12230,OPP-5630,PRD-9026,Trademark License Fee,Trademark License Fee,flat fee,77697.01,1,77697.01,7.3,72025.13,1,2018-12-13
LI-12231,OPP-5631,PRD-9018,Social Media Management,Social Media Management,per month,3721.36,3,11164.08,9.2,10136.98,1,2018-06-09
LI-12232,OPP-5631,PRD-9022,Content Creation Package,Content Creation Package,flat fee,9086.38,1,9086.38,9.6,8214.09,1,2018-06-09
LI-12233,OPP-5631,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,1096.56,1,1096.56,2.4,1070.24,0,2018-06-09
LI-12234,OPP-5631,PRD-9021,Event Marketing,Event Marketing,flat fee,6049.3,1,6049.3,7.8,5577.45,1,2018-06-09
LI-12235,OPP-5631,PRD-9020,Branding & Identity,Branding & Identity,flat fee,17022.28,1,17022.28,1.5,16766.95,0,2018-06-09
LI-12236,OPP-5631,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,49.74,24,1193.76,1.8,1172.27,0,2018-06-09
LI-12237,OPP-5631,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,17387.71,1,17387.71,9.3,15770.65,1,2018-06-09
LI-12238,OPP-5632,PRD-9013,Post-Production Fee,Post-Production Fee,flat fee,95201.26,1,95201.26,8.2,87394.76,1,2019-05-21
LI-12239,OPP-5632,PRD-9014,Video Production Package,Video Production Package,flat fee,108156.7,1,108156.7,11.4,95826.84,1,2019-05-21
LI-12240,OPP-5632,PRD-9012,Content Writer - Day Rate,Content Writer,per day,6623.21,7,46362.47,13.0,40335.35,1,2019-05-21
LI-12241,OPP-5632,PRD-9010,Director - Day Rate,Director,per day,20055.92,5,100279.6,12.8,87443.81,1,2019-05-21
LI-12242,OPP-5633,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,20687.88,9,186190.92,9.6,168316.59,1,2023-10-15
LI-12243,OPP-5633,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,74309.08,1,74309.08,9.1,67546.95,1,2023-10-15
LI-12244,OPP-5634,PRD-9010,Director - Day Rate,Director,per day,10028.95,1,10028.95,3.3,9697.99,0,2024-11-19
LI-12245,OPP-5634,PRD-9014,Video Production Package,Video Production Package,flat fee,121147.56,1,121147.56,1.2,119693.79,0,2024-11-19
LI-12246,OPP-5634,PRD-9015,Photography Package,Photography Package,flat fee,16260.4,1,16260.4,0.1,16244.14,0,2024-11-19
LI-12247,OPP-5634,PRD-9012,Content Writer - Day Rate,Content Writer,per day,2493.5,10,24935.0,2.5,24311.62,0,2024-11-19
LI-12248,OPP-5634,PRD-9013,Post-Production Fee,Post-Production Fee,flat fee,51128.12,1,51128.12,8.4,46833.36,1,2024-11-19
LI-12249,OPP-5635,PRD-9015,Photography Package,Photography Package,flat fee,25586.56,1,25586.56,7.6,23641.98,1,2017-01-20
LI-12250,OPP-5635,PRD-9013,Post-Production Fee,Post-Production Fee,flat fee,127490.03,1,127490.03,7.2,118310.75,1,2017-01-20
LI-12251,OPP-5635,PRD-9014,Video Production Package,Video Production Package,flat fee,151923.41,1,151923.41,12.8,132477.21,1,2017-01-20
LI-12252,OPP-5636,PRD-9004,Creative Director - Day Rate,Creative Director,per day,877.1,10,8771.0,22.2,6823.84,1,2019-07-10
LI-12253,OPP-5636,PRD-9007,Usage Rights - Global,Usage Rights,flat fee,17323.95,1,17323.95,5.4,16388.46,1,2019-07-10
LI-12254,OPP-5636,PRD-9000,Model - Day Rate,Model,per day,3646.12,2,7292.24,9.3,6614.06,1,2019-07-10
LI-12255,OPP-5636,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,1217.24,7,8520.68,4.2,8162.81,0,2019-07-10
LI-12256,OPP-5636,PRD-9008,Production - Location Rental,Production,flat fee,3678.45,1,3678.45,7.4,3406.24,1,2019-07-10
LI-12257,OPP-5636,PRD-9002,Stylist - Day Rate,Stylist,per day,747.13,5,3735.65,0.6,3713.24,0,2019-07-10
LI-12258,OPP-5636,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,7678.08,1,7678.08,1.6,7555.23,0,2019-07-10
LI-12259,OPP-5637,PRD-9015,Photography Package,Photography Package,flat fee,84547.05,1,84547.05,0.2,84377.96,0,2021-05-22
LI-12260,OPP-5637,PRD-9009,Scriptwriter - Project,Scriptwriter,flat fee,43952.95,1,43952.95,1.5,43293.66,0,2021-05-22
LI-12261,OPP-5638,PRD-9009,Scriptwriter - Project,Scriptwriter,flat fee,231549.39,1,231549.39,7.0,215340.93,1,2020-09-20
LI-12262,OPP-5638,PRD-9013,Post-Production Fee,Post-Production Fee,flat fee,118450.61,1,118450.61,38.7,72610.22,1,2020-09-20
LI-12263,OPP-5639,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,52729.99,1,52729.99,11.1,46876.96,1,2024-12-15
LI-12264,OPP-5639,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,229.12,83,19016.96,0.6,18902.86,0,2024-12-15
LI-12265,OPP-5639,PRD-9021,Event Marketing,Event Marketing,flat fee,40811.98,1,40811.98,8.2,37465.4,1,2024-12-15
LI-12266,OPP-5639,PRD-9022,Content Creation Package,Content Creation Package,flat fee,11369.85,1,11369.85,1.4,11210.67,0,2024-12-15
LI-12267,OPP-5639,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,52571.09,1,52571.09,8.6,48049.98,1,2024-12-15
LI-12268,OPP-5640,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,459.91,120,55189.2,3.8,53092.01,0,2016-11-02
LI-12269,OPP-5640,PRD-9018,Social Media Management,Social Media Management,per month,15498.19,2,30996.38,4.2,29694.53,0,2016-11-02
LI-12270,OPP-5640,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,144814.34,1,144814.34,2.9,140614.72,0,2016-11-02
